Index,Audio Path,Transcript Path
001,Hess Corporation_20170125/CEO/001-GregoryHill.mp3,Hess Corporation_20170125/sent_token/001.txt
002,Hess Corporation_20170125/CEO/002-GregoryHill.mp3,Hess Corporation_20170125/sent_token/002.txt
003,Hess Corporation_20170125/CEO/003-GregoryHill.mp3,Hess Corporation_20170125/sent_token/003.txt
004,Hess Corporation_20170125/CEO/004-GregoryHill.mp3,Hess Corporation_20170125/sent_token/004.txt
005,Hess Corporation_20170125/CEO/005-GregoryHill.mp3,Hess Corporation_20170125/sent_token/005.txt
006,Hess Corporation_20170125/CEO/006-GregoryHill.mp3,Hess Corporation_20170125/sent_token/006.txt
007,Hess Corporation_20170125/CEO/007-GregoryHill.mp3,Hess Corporation_20170125/sent_token/007.txt
008,Hess Corporation_20170125/CEO/008-GregoryHill.mp3,Hess Corporation_20170125/sent_token/008.txt
009,Hess Corporation_20170125/CEO/009-GregoryHill.mp3,Hess Corporation_20170125/sent_token/009.txt
010,Hess Corporation_20170125/CEO/010-GregoryHill.mp3,Hess Corporation_20170125/sent_token/010.txt
011,Hess Corporation_20170125/CEO/011-GregoryHill.mp3,Hess Corporation_20170125/sent_token/011.txt
012,Hess Corporation_20170125/CEO/012-GregoryHill.mp3,Hess Corporation_20170125/sent_token/012.txt
013,Hess Corporation_20170125/CEO/013-GregoryHill.mp3,Hess Corporation_20170125/sent_token/013.txt
014,Hess Corporation_20170125/CEO/014-GregoryHill.mp3,Hess Corporation_20170125/sent_token/014.txt
015,Hess Corporation_20170125/CEO/015-GregoryHill.mp3,Hess Corporation_20170125/sent_token/015.txt
016,Hess Corporation_20170125/CEO/016-GregoryHill.mp3,Hess Corporation_20170125/sent_token/016.txt
017,Hess Corporation_20170125/CEO/017-GregoryHill.mp3,Hess Corporation_20170125/sent_token/017.txt
018,Hess Corporation_20170125/CEO/018-GregoryHill.mp3,Hess Corporation_20170125/sent_token/018.txt
019,Hess Corporation_20170125/CEO/019-GregoryHill.mp3,Hess Corporation_20170125/sent_token/019.txt
020,Hess Corporation_20170125/CEO/020-GregoryHill.mp3,Hess Corporation_20170125/sent_token/020.txt
021,Hess Corporation_20170125/CEO/021-GregoryHill.mp3,Hess Corporation_20170125/sent_token/021.txt
022,Hess Corporation_20170125/CEO/022-GregoryHill.mp3,Hess Corporation_20170125/sent_token/022.txt
023,Hess Corporation_20170125/CEO/023-GregoryHill.mp3,Hess Corporation_20170125/sent_token/023.txt
024,Hess Corporation_20170125/CEO/024-GregoryHill.mp3,Hess Corporation_20170125/sent_token/024.txt
025,Hess Corporation_20170125/CEO/025-GregoryHill.mp3,Hess Corporation_20170125/sent_token/025.txt
026,Hess Corporation_20170125/CEO/026-GregoryHill.mp3,Hess Corporation_20170125/sent_token/026.txt
027,Hess Corporation_20170125/CEO/027-GregoryHill.mp3,Hess Corporation_20170125/sent_token/027.txt
028,Hess Corporation_20170125/CEO/028-GregoryHill.mp3,Hess Corporation_20170125/sent_token/028.txt
029,Hess Corporation_20170125/CEO/029-GregoryHill.mp3,Hess Corporation_20170125/sent_token/029.txt
030,Hess Corporation_20170125/CEO/030-GregoryHill.mp3,Hess Corporation_20170125/sent_token/030.txt
031,Hess Corporation_20170125/CEO/031-GregoryHill.mp3,Hess Corporation_20170125/sent_token/031.txt
032,Hess Corporation_20170125/CEO/032-GregoryHill.mp3,Hess Corporation_20170125/sent_token/032.txt
033,Hess Corporation_20170125/CEO/033-GregoryHill.mp3,Hess Corporation_20170125/sent_token/033.txt
034,Hess Corporation_20170125/CEO/034-GregoryHill.mp3,Hess Corporation_20170125/sent_token/034.txt
035,Hess Corporation_20170125/CEO/035-GregoryHill.mp3,Hess Corporation_20170125/sent_token/035.txt
036,Hess Corporation_20170125/CEO/036-GregoryHill.mp3,Hess Corporation_20170125/sent_token/036.txt
037,Hess Corporation_20170125/CEO/037-GregoryHill.mp3,Hess Corporation_20170125/sent_token/037.txt
038,Hess Corporation_20170125/CEO/038-GregoryHill.mp3,Hess Corporation_20170125/sent_token/038.txt
039,Hess Corporation_20170125/CEO/039-GregoryHill.mp3,Hess Corporation_20170125/sent_token/039.txt
040,Hess Corporation_20170125/CEO/040-GregoryHill.mp3,Hess Corporation_20170125/sent_token/040.txt
041,Hess Corporation_20170125/CEO/041-GregoryHill.mp3,Hess Corporation_20170125/sent_token/041.txt
042,Hess Corporation_20170125/CEO/042-GregoryHill.mp3,Hess Corporation_20170125/sent_token/042.txt
043,Hess Corporation_20170125/CEO/043-GregoryHill.mp3,Hess Corporation_20170125/sent_token/043.txt
044,Hess Corporation_20170125/CEO/044-GregoryHill.mp3,Hess Corporation_20170125/sent_token/044.txt
045,Hess Corporation_20170125/CEO/045-GregoryHill.mp3,Hess Corporation_20170125/sent_token/045.txt
046,Hess Corporation_20170125/CEO/046-GregoryHill.mp3,Hess Corporation_20170125/sent_token/046.txt
047,Hess Corporation_20170125/CEO/047-GregoryHill.mp3,Hess Corporation_20170125/sent_token/047.txt
048,Hess Corporation_20170125/CEO/048-GregoryHill.mp3,Hess Corporation_20170125/sent_token/048.txt
049,Hess Corporation_20170125/CEO/049-GregoryHill.mp3,Hess Corporation_20170125/sent_token/049.txt
050,Hess Corporation_20170125/CEO/050-GregoryHill.mp3,Hess Corporation_20170125/sent_token/050.txt
051,Hess Corporation_20170125/CEO/051-GregoryHill.mp3,Hess Corporation_20170125/sent_token/051.txt
052,Hess Corporation_20170125/CEO/052-GregoryHill.mp3,Hess Corporation_20170125/sent_token/052.txt
053,Hess Corporation_20170125/CEO/053-GregoryHill.mp3,Hess Corporation_20170125/sent_token/053.txt
054,Hess Corporation_20170125/CEO/054-GregoryHill.mp3,Hess Corporation_20170125/sent_token/054.txt
055,Hess Corporation_20170125/CEO/055-GregoryHill.mp3,Hess Corporation_20170125/sent_token/055.txt
056,Hess Corporation_20170125/CEO/056-GregoryHill.mp3,Hess Corporation_20170125/sent_token/056.txt
057,Hess Corporation_20170125/CEO/057-GregoryHill.mp3,Hess Corporation_20170125/sent_token/057.txt
058,Hess Corporation_20170125/CEO/058-GregoryHill.mp3,Hess Corporation_20170125/sent_token/058.txt
059,Hess Corporation_20170125/CEO/059-GregoryHill.mp3,Hess Corporation_20170125/sent_token/059.txt
060,Hess Corporation_20170125/CEO/060-GregoryHill.mp3,Hess Corporation_20170125/sent_token/060.txt
061,Hess Corporation_20170125/CEO/061-GregoryHill.mp3,Hess Corporation_20170125/sent_token/061.txt
062,Hess Corporation_20170125/CEO/062-GregoryHill.mp3,Hess Corporation_20170125/sent_token/062.txt
063,Hess Corporation_20170125/CEO/063-GregoryHill.mp3,Hess Corporation_20170125/sent_token/063.txt
064,Hess Corporation_20170125/CEO/064-GregoryHill.mp3,Hess Corporation_20170125/sent_token/064.txt
065,Hess Corporation_20170125/CEO/065-GregoryHill.mp3,Hess Corporation_20170125/sent_token/065.txt
066,Hess Corporation_20170125/CEO/066-GregoryHill.mp3,Hess Corporation_20170125/sent_token/066.txt
067,Hess Corporation_20170125/CEO/067-GregoryHill.mp3,Hess Corporation_20170125/sent_token/067.txt
068,Hess Corporation_20170125/CEO/068-GregoryHill.mp3,Hess Corporation_20170125/sent_token/068.txt
069,Hess Corporation_20170125/CEO/069-GregoryHill.mp3,Hess Corporation_20170125/sent_token/069.txt
070,Hess Corporation_20170125/CEO/070-GregoryHill.mp3,Hess Corporation_20170125/sent_token/070.txt
071,Hess Corporation_20170125/CEO/071-GregoryHill.mp3,Hess Corporation_20170125/sent_token/071.txt
