filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0013,-0.0006,1.9134,4.4447,0.9561,2.2221
002.wav,-0.0457,-0.0196,0.5791,3.5095,0.2667,1.745
003.wav,-0.0173,-0.0074,1.7029,4.2934,0.8428,2.143
004.wav,-0.0262,-0.0112,0.3371,3.4069,0.1555,1.6979
005.wav,-0.0154,-0.0066,0.4085,3.4437,0.1965,1.7185
006.wav,-0.0434,-0.0186,0.6522,3.6073,0.3044,1.7943
007.wav,-0.0474,-0.0203,0.2839,3.3882,0.1182,1.6839
008.wav,-0.015,-0.0064,0.6463,3.5924,0.3156,1.793
009.wav,-0.0159,-0.0068,0.3389,3.3996,0.1615,1.6964
010.wav,-0.0697,-0.0299,0.5284,3.5417,0.2294,1.7559
011.wav,-0.014,-0.006,0.6465,3.6136,0.3163,1.8038
012.wav,-0.0297,-0.0127,-0.0422,3.4119,-0.0359,1.6996
013.wav,-0.0334,-0.0143,0.3341,3.449,0.1503,1.7173
014.wav,-0.0227,-0.0097,0.0446,3.1719,0.0109,1.5811
015.wav,-0.0099,-0.0042,0.586,3.543,0.2881,1.7694
016.wav,-0.0294,-0.0126,0.4096,3.4757,0.1901,1.7316
017.wav,-0.0059,-0.0025,0.7137,3.5706,0.3539,1.784
018.wav,-0.0389,-0.0167,1.729,4.316,0.8451,2.1496
019.wav,-0.0175,-0.0075,1.3555,4.1207,0.669,2.0566
020.wav,-0.0555,-0.0238,0.2084,3.3271,0.0765,1.6517
021.wav,-0.0176,-0.0075,0.3419,3.2397,0.1622,1.6161
022.wav,-0.0164,-0.007,-0.0449,3.1846,-0.0306,1.5888
023.wav,-0.025,-0.0107,0.2042,3.326,0.0896,1.6576
024.wav,-0.0304,-0.013,1.1786,3.8935,0.5741,1.9402
025.wav,-0.017,-0.0073,0.7899,3.6967,0.3865,1.8447
026.wav,-0.0235,-0.0101,0.7427,3.6444,0.3596,1.8172
027.wav,-0.0069,-0.0029,0.1062,3.1186,0.0497,1.5578
028.wav,-0.0138,-0.0059,0.3429,3.3905,0.1645,1.6923
029.wav,-0.0072,-0.0031,0.2848,3.3564,0.1388,1.6767
030.wav,-0.0196,-0.0084,0.4744,3.3831,0.2274,1.6874
031.wav,-0.0148,-0.0064,1.0477,3.8699,0.5165,1.9318
032.wav,-0.0171,-0.0073,0.2725,3.3649,0.1277,1.6788
033.wav,-0.032,-0.0137,0.3188,3.4747,0.1434,1.7305
034.wav,-0.0351,-0.015,1.3815,4.0729,0.6732,2.029
035.wav,-0.0329,-0.0141,1.4705,4.136,0.7188,2.0609
036.wav,-0.0249,-0.0107,1.2055,3.9687,0.5903,1.979
037.wav,-0.006,-0.0026,0.2365,3.3583,0.1152,1.6778
038.wav,-0.0144,-0.0062,0.8348,3.7183,0.4102,1.856
039.wav,-0.0168,-0.0072,0.3298,3.422,0.1565,1.7074
040.wav,-0.0166,-0.0071,0.8982,3.7285,0.4408,1.8607
041.wav,-0.0131,-0.0056,0.4907,3.4907,0.2388,1.7425
042.wav,-0.0278,-0.0119,0.3778,3.4321,0.175,1.7101
043.wav,-0.0185,-0.0079,1.0895,3.871,0.5355,1.9315
044.wav,-0.0395,-0.0169,0.3575,3.4268,0.159,1.7049
045.wav,-0.0202,-0.0086,0.5117,3.3962,0.2458,1.6938
046.wav,-0.0201,-0.0086,0.9702,3.8162,0.4751,1.9038
047.wav,-0.0046,-0.002,0.3957,3.4587,0.1955,1.7284
048.wav,-0.0222,-0.0095,0.4901,3.4762,0.2339,1.7333
049.wav,-0.0259,-0.0111,0.4554,3.4718,0.2148,1.7304
050.wav,-0.0027,-0.0012,0.4617,3.4901,0.2295,1.7445
051.wav,-0.05,-0.0214,1.5784,4.1821,0.7642,2.0803
052.wav,-0.0224,-0.0096,0.1287,3.3658,0.0531,1.6781
053.wav,-0.005,-0.0021,1.427,4.0939,0.711,2.0459
054.wav,-0.012,-0.0051,0.4304,3.4637,0.2092,1.7293
055.wav,-0.0025,-0.0011,0.2331,3.3478,0.1153,1.6734
056.wav,-0.0128,-0.0055,0.9318,3.7969,0.4595,1.8957
057.wav,-0.0654,-0.028,1.1884,3.9459,0.5615,1.9589
058.wav,-0.0053,-0.0023,1.3253,4.032,0.66,2.0148
059.wav,-0.0079,-0.0034,0.7854,3.6469,0.3888,1.8217
060.wav,-0.0023,-0.001,0.0619,3.0688,0.0298,1.5339
061.wav,-0.0029,-0.0012,0.1163,3.5719,0.0567,1.7853
062.wav,-0.0012,-0.0005,1.77,4.3485,0.8844,2.174
063.wav,-0.0163,-0.007,0.3219,3.4003,0.1528,1.6967
064.wav,-0.0164,-0.007,0.6091,3.6103,0.2964,1.8017
065.wav,-0.0034,-0.0015,0.2031,3.3061,0.0998,1.6523
066.wav,-0.0062,-0.0027,0.104,3.2568,0.0489,1.6271
