filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0002,-0.0001,1.9151,4.4461,0.9575,2.223
002.wav,-0.0101,-0.0043,0.7413,3.5734,0.3656,1.7845
003.wav,-0.0129,-0.0055,0.1565,3.218,0.0718,1.6062
004.wav,-0.0208,-0.0089,0.5577,3.5428,0.2685,1.767
005.wav,-0.0107,-0.0046,1.0227,3.8139,0.506,1.9047
006.wav,-0.0192,-0.0082,0.4533,3.4767,0.217,1.7342
007.wav,-0.0033,-0.0014,0.2828,3.3697,0.1398,1.6841
008.wav,-0.0656,-0.0281,0.5087,3.5022,0.2216,1.7371
009.wav,-0.028,-0.012,0.3332,3.3762,0.1526,1.6821
010.wav,-0.0219,-0.0094,0.2129,3.338,0.0955,1.6643
011.wav,-0.0092,-0.004,0.268,3.366,0.1294,1.681
012.wav,-0.0329,-0.0141,0.253,3.3533,0.1101,1.6696
013.wav,-0.0216,-0.0092,0.9086,3.7881,0.4435,1.8894
014.wav,-0.0132,-0.0056,0.1285,3.3654,0.0577,1.6799
015.wav,-0.0527,-0.0226,0.7566,3.6803,0.352,1.8288
016.wav,-0.0344,-0.0148,1.3294,4.0325,0.6475,2.0089
017.wav,-0.0487,-0.0209,0.277,3.3746,0.1142,1.6769
018.wav,-0.0751,-0.0322,0.1773,3.3396,0.0511,1.6537
019.wav,-0.018,-0.0077,0.8122,3.7346,0.3971,1.8634
020.wav,-0.027,-0.0116,0.5842,3.562,0.2786,1.7752
021.wav,-0.0369,-0.0158,1.6997,4.2738,0.8314,2.129
022.wav,-0.1044,-0.0447,1.2028,3.9702,0.5492,1.9627
023.wav,-0.0062,-0.0027,-0.2215,3.5667,-0.1139,1.782
024.wav,-0.0544,-0.0233,0.6532,3.5816,0.2994,1.7791
025.wav,-0.04,-0.0171,0.7012,3.5598,0.3306,1.7713
026.wav,-0.0298,-0.0128,0.0892,3.2585,0.0297,1.6228
027.wav,-0.0291,-0.0125,1.2954,4.029,0.6332,2.0083
028.wav,-0.0338,-0.0145,0.3002,3.3719,0.1332,1.6787
029.wav,-0.0294,-0.0126,0.494,3.4903,0.2323,1.7388
030.wav,-0.014,-0.006,0.0831,3.4017,0.0346,1.6978
031.wav,-0.0019,-0.0008,0.3262,3.3993,0.1621,1.6993
032.wav,-0.0205,-0.0088,0.9316,3.7806,0.4556,1.8859
033.wav,-0.0056,-0.0024,0.2657,3.36,0.13,1.6788
034.wav,-0.0567,-0.0243,0.4498,3.4733,0.1965,1.7245
035.wav,-0.1789,-0.0767,0.5159,3.518,0.1685,1.7207
036.wav,-0.0293,-0.0126,0.7592,3.6685,0.3649,1.828
037.wav,-0.0803,-0.0344,0.8828,3.7858,0.4012,1.8757
038.wav,-0.0152,-0.0065,0.2894,3.4106,0.1371,1.7021
039.wav,-0.14,-0.06,0.1112,3.2669,-0.0144,1.6034
040.wav,-0.2289,-0.0981,0.4151,3.4506,0.0931,1.6763
041.wav,-0.0086,-0.0037,0.1158,3.1834,0.0536,1.5898
042.wav,-0.0999,-0.0428,0.1453,3.7668,0.0227,1.862
043.wav,-0.0441,-0.0189,0.2685,3.3661,0.1122,1.6736
044.wav,-0.1861,-0.0797,0.4946,3.4944,0.1543,1.7073
045.wav,-0.0327,-0.014,0.1162,3.3858,0.0418,1.6859
046.wav,-0.1865,-0.0799,-0.1758,3.1651,-0.1811,1.5426
047.wav,-0.0758,-0.0325,0.0338,3.2658,-0.021,1.6167
048.wav,-0.0164,-0.007,0.4902,3.4337,0.2369,1.7133
049.wav,-0.0582,-0.0249,1.4666,4.112,0.7042,2.0435
050.wav,-0.2503,-0.1073,1.1068,3.9839,0.4283,1.9383
051.wav,-0.0123,-0.0053,1.1445,3.9361,0.5661,1.9654
052.wav,-0.2585,-0.1108,0.2904,3.3845,0.0159,1.6369
053.wav,-0.0456,-0.0196,0.088,3.5295,0.0212,1.755
054.wav,-0.0885,-0.0379,0.1935,3.2895,0.0525,1.6258
055.wav,-0.0071,-0.0031,0.2482,3.3093,0.1205,1.6531
056.wav,-0.0066,-0.0028,1.2112,3.9683,0.6023,1.9827
057.wav,-0.0496,-0.0213,0.2335,3.4217,0.0919,1.7002
058.wav,-0.3995,-0.1712,0.7595,3.6746,0.18,1.7517
059.wav,-0.013,-0.0056,-0.056,3.3386,-0.0345,1.6665
060.wav,-0.0915,-0.0392,0.2118,3.2827,0.0601,1.6218
061.wav,-0.0696,-0.0298,0.3486,3.3838,0.1395,1.677
062.wav,-0.1305,-0.0559,0.2905,3.3669,0.08,1.6555
063.wav,-0.0984,-0.0422,1.1853,3.9552,0.5434,1.9565
064.wav,-0.0051,-0.0022,1.2413,3.9711,0.6181,1.9845
065.wav,-0.1153,-0.0494,0.0528,3.133,-0.0312,1.5418
066.wav,-0.0007,-0.0003,0.1671,3.2212,0.0832,1.6104
