filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0123,-0.0053,1.1234,3.8851,0.5556,1.9399
002.wav,-0.0062,-0.0027,0.3201,3.4164,0.1569,1.7068
003.wav,-0.0064,-0.0028,0.487,3.4824,0.2403,1.7398
004.wav,-0.0683,-0.0293,0.2693,3.3662,0.1005,1.6685
005.wav,-0.0044,-0.0019,0.0659,3.2305,0.0307,1.6143
006.wav,-0.0168,-0.0072,0.2307,3.3734,0.1069,1.6831
007.wav,-0.0029,-0.0012,0.3802,3.437,0.1887,1.7179
008.wav,-0.0189,-0.0081,0.1737,3.3042,0.0774,1.6481
009.wav,-0.0298,-0.0128,1.0284,3.738,0.4993,1.8626
010.wav,-0.0485,-0.0208,0.186,3.3877,0.0687,1.6835
011.wav,-0.0211,-0.009,0.2511,3.3957,0.115,1.6933
012.wav,-0.0259,-0.0111,0.0738,3.3447,0.024,1.6668
013.wav,-0.0162,-0.0069,0.1319,3.3524,0.0579,1.6727
014.wav,-0.0313,-0.0134,0.1906,3.3435,0.0797,1.6651
015.wav,-0.0264,-0.0113,0.2706,3.3679,0.1221,1.6783
016.wav,-0.0793,-0.034,0.2609,3.3729,0.0908,1.6695
017.wav,-0.0053,-0.0023,1.0169,3.8244,0.5058,1.9111
018.wav,-0.001,-0.0004,0.1965,3.3195,0.0977,1.6595
019.wav,-0.0018,-0.0008,0.4182,3.4515,0.2082,1.7254
020.wav,-0.0013,-0.0006,0.2196,3.3403,0.1091,1.6699
021.wav,-0.0033,-0.0014,1.3303,4.0355,0.6635,2.0171
022.wav,-0.0049,-0.0021,0.0507,3.3006,0.0229,1.6492
023.wav,-0.0025,-0.0011,0.9022,3.9534,0.4498,1.9762
024.wav,-0.025,-0.0107,1.2312,4.041,0.6031,2.0151
025.wav,-0.0089,-0.0038,1.7138,4.2847,0.8524,2.1405
026.wav,-0.0026,-0.0011,1.2156,3.9774,0.6065,1.9882
027.wav,-0.0511,-0.0219,1.3499,3.9296,0.6494,1.9538
028.wav,-0.0059,-0.0025,0.0649,3.3824,0.0295,1.6899
029.wav,-0.0078,-0.0034,1.3762,4.0429,0.6842,2.0198
030.wav,-0.0073,-0.0031,0.725,3.6422,0.3589,1.8195
031.wav,-0.0142,-0.0061,0.2574,3.3581,0.1216,1.676
032.wav,-0.0091,-0.0039,1.7219,4.2627,0.8564,2.1294
033.wav,-0.01,-0.0043,1.7729,4.3427,0.8815,2.1692
034.wav,-0.0068,-0.0029,0.3425,3.4126,0.1679,1.7048
035.wav,-0.0253,-0.0109,1.3495,4.0224,0.6621,2.0058
036.wav,-0.0052,-0.0022,0.1846,3.3718,0.0897,1.6848
037.wav,-0.0211,-0.009,0.2146,3.3285,0.0967,1.6597
038.wav,-0.0232,-0.0099,0.8837,3.6881,0.4303,1.8391
039.wav,-0.0314,-0.0135,0.2574,3.3581,0.113,1.6723
040.wav,-0.0032,-0.0014,0.1799,3.3142,0.0883,1.6564
041.wav,-0.0009,-0.0004,0.2935,3.5188,0.1463,1.7592
042.wav,-0.0147,-0.0063,0.7385,3.6834,0.3619,1.8386
043.wav,-0.0547,-0.0234,0.7931,3.5969,0.3692,1.7867
044.wav,-0.0002,-0.0001,0.6228,3.6193,0.3113,1.8096
045.wav,-0.0036,-0.0015,1.0926,4.0041,0.5445,2.0013
046.wav,-0.0008,-0.0004,0.4558,3.5364,0.2275,1.768
047.wav,-0.0008,-0.0004,1.2006,3.7751,0.5999,1.8874
048.wav,-0.0076,-0.0033,1.5786,4.1831,0.7855,2.0899
049.wav,-0.0386,-0.0165,0.269,3.3643,0.1152,1.6739
050.wav,-0.0058,-0.0025,-0.0717,3.3563,-0.0388,1.6769
051.wav,-0.0032,-0.0014,0.24,3.3395,0.1184,1.6691
052.wav,-0.0015,-0.0006,0.1527,3.3481,0.0756,1.6738
053.wav,-0.0154,-0.0066,-0.329,2.9348,-0.1722,1.4641
054.wav,-0.039,-0.0167,1.8771,4.4219,0.919,2.2026
055.wav,-0.0021,-0.0009,1.2936,4.0157,0.6458,2.0074
056.wav,-0.0234,-0.01,1.5769,4.2267,0.7767,2.1084
057.wav,-0.0133,-0.0057,1.1432,3.8815,0.5649,1.9379
