filename,topic_id,topic_keywords
001.txt,3,", , , , , , , , , "
002.txt,3,", , , , , , , , , "
003.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
004.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
005.txt,-1,Outlier
006.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
007.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
008.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
009.txt,-1,Outlier
010.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
011.txt,-1,Outlier
012.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
013.txt,-1,Outlier
014.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
015.txt,-1,Outlier
016.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
017.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
018.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
019.txt,-1,Outlier
020.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
021.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
022.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
023.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
024.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
025.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
026.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
027.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
028.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
029.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
030.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
031.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
032.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
033.txt,-1,Outlier
034.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
035.txt,-1,Outlier
036.txt,-1,Outlier
037.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
038.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
039.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
040.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
041.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
042.txt,-1,Outlier
043.txt,-1,Outlier
044.txt,-1,Outlier
045.txt,-1,Outlier
046.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
047.txt,-1,Outlier
048.txt,3,", , , , , , , , , "
049.txt,3,", , , , , , , , , "
050.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
051.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
052.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
053.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
054.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
055.txt,4,"unique graphics, shorter run, regulatory requirements, regulatory compliance, new product, high performance, customized solutions, competitive markets, , "
056.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
057.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
058.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
059.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
060.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
061.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
062.txt,4,"unique graphics, shorter run, regulatory requirements, regulatory compliance, new product, high performance, customized solutions, competitive markets, , "
063.txt,4,"unique graphics, shorter run, regulatory requirements, regulatory compliance, new product, high performance, customized solutions, competitive markets, , "
064.txt,4,"unique graphics, shorter run, regulatory requirements, regulatory compliance, new product, high performance, customized solutions, competitive markets, , "
065.txt,4,"unique graphics, shorter run, regulatory requirements, regulatory compliance, new product, high performance, customized solutions, competitive markets, , "
066.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
067.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
068.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
069.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
070.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
071.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
072.txt,-1,Outlier
073.txt,0,"corrugated packaging, higher input, favorable impact, legal settlement, corrugated segment, ongoing productivity, solid results, stable results, strong productivity, strong fit"
074.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
075.txt,-1,Outlier
076.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
077.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
078.txt,1,"strategic plan, strong cash, productive partnership, pro forma, meaningful capital, free cash, balanced capital, , , "
079.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
080.txt,2,"substantial potential, outstanding position, attractive returns, geographic presence, , , , , , "
