filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0305,-0.0131,1.9154,4.4462,0.9425,2.2165
002.wav,-0.0858,-0.0368,1.5521,4.2183,0.7331,2.0908
003.wav,-0.0541,-0.0232,1.1888,3.9862,0.5674,1.9815
004.wav,-0.0271,-0.0116,0.6963,3.6256,0.3346,1.807
005.wav,-0.0446,-0.0191,0.7638,3.6597,0.3596,1.8203
006.wav,-0.016,-0.0069,0.8018,3.6779,0.3929,1.8355
007.wav,-0.0366,-0.0157,0.1893,3.2543,0.0764,1.6193
008.wav,-0.028,-0.012,0.2609,3.4588,0.1165,1.7234
009.wav,-0.0114,-0.0049,0.7346,3.6298,0.3616,1.8125
010.wav,-0.0015,-0.0007,0.2873,3.4207,0.1429,1.71
011.wav,-0.0225,-0.0096,0.1674,3.3281,0.0725,1.6592
012.wav,-0.0178,-0.0076,0.1869,3.2907,0.0846,1.6415
013.wav,-0.0384,-0.0165,0.6111,3.5758,0.2863,1.7797
014.wav,-0.0048,-0.002,0.6521,3.5675,0.3237,1.7827
015.wav,-0.0168,-0.0072,0.5925,3.5606,0.2879,1.7767
016.wav,-0.0183,-0.0079,0.5352,3.3998,0.2585,1.696
017.wav,-0.0095,-0.0041,0.2515,3.3569,0.121,1.6764
018.wav,-0.0406,-0.0174,0.1984,3.2596,0.0789,1.6211
019.wav,-0.0066,-0.0028,0.2877,3.363,0.1406,1.6801
020.wav,-0.0182,-0.0078,0.6703,3.6112,0.326,1.8017
021.wav,-0.0071,-0.003,-0.1033,3.107,-0.0552,1.552
022.wav,-0.0226,-0.0097,0.4226,3.4521,0.2,1.7212
023.wav,-0.0566,-0.0243,1.0302,3.8601,0.4868,1.9179
024.wav,-0.0464,-0.0199,0.5452,3.5976,0.2494,1.7888
025.wav,-0.0615,-0.0263,0.8784,3.8607,0.4085,1.9172
026.wav,-0.0027,-0.0011,0.5809,3.5691,0.2891,1.784
027.wav,-0.0163,-0.007,0.0074,3.303,-0.0044,1.648
028.wav,-0.013,-0.0056,-0.1432,3.0704,-0.0781,1.5324
029.wav,-0.0193,-0.0083,1.1204,3.7646,0.5506,1.8782
030.wav,-0.0397,-0.017,0.2989,3.5221,0.1296,1.7525
031.wav,-0.0106,-0.0045,0.5501,3.6428,0.2698,1.8191
032.wav,-0.0084,-0.0036,0.3631,3.427,0.1773,1.7117
033.wav,-0.0197,-0.0084,-0.0469,3.3288,-0.0333,1.6602
034.wav,-0.052,-0.0223,0.1192,3.3798,0.0336,1.6788
035.wav,-0.0243,-0.0104,0.2601,3.3395,0.1179,1.6645
036.wav,-0.0344,-0.0147,0.8865,3.7534,0.426,1.8693
037.wav,-0.0325,-0.0139,0.5403,3.5185,0.2539,1.7523
038.wav,-0.1305,-0.0559,0.3953,3.4498,0.1324,1.6969
039.wav,-0.0311,-0.0133,0.3118,3.4263,0.1403,1.7065
040.wav,-0.1307,-0.056,0.6534,3.6231,0.2613,1.7836
041.wav,-0.0113,-0.0048,0.698,3.6329,0.3433,1.814
042.wav,-0.0258,-0.0111,0.8125,3.6937,0.3933,1.8413
043.wav,-0.0255,-0.0109,0.5593,3.5471,0.2669,1.7681
044.wav,-0.0234,-0.01,0.4343,3.4764,0.2055,1.7332
045.wav,-0.0378,-0.0162,0.588,3.5852,0.2751,1.7845
046.wav,-0.0102,-0.0044,1.393,4.1095,0.6914,2.0526
047.wav,-0.0321,-0.0138,0.0985,3.2872,0.0332,1.6367
048.wav,-0.0785,-0.0337,0.6302,3.6056,0.2758,1.786
049.wav,-0.0394,-0.0169,1.0897,3.8673,0.5251,1.9252
050.wav,-0.018,-0.0077,0.5668,3.5657,0.2744,1.779
051.wav,-0.0451,-0.0193,1.2356,3.9296,0.5952,1.9551
052.wav,-0.0185,-0.0079,0.1879,3.289,0.0847,1.6405
053.wav,-0.0067,-0.0029,0.0224,3.3216,0.0079,1.6594
054.wav,-0.0572,-0.0245,0.5648,3.6669,0.2538,1.8212
055.wav,-0.0272,-0.0117,0.5237,3.1052,0.2483,1.5468
056.wav,-0.0185,-0.0079,0.0995,3.3293,0.0405,1.6607
057.wav,-0.0886,-0.038,0.1264,3.1612,0.0189,1.5616
