filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.1675,-0.0718,1.9129,4.4454,0.8727,2.1868
002.wav,-0.2203,-0.0944,0.585,3.5038,0.1824,1.7047
003.wav,-0.2502,-0.1072,0.778,3.8001,0.2639,1.8464
004.wav,-0.197,-0.0844,0.607,3.7562,0.205,1.8359
005.wav,-0.2041,-0.0875,0.2563,3.4743,0.0261,1.6934
006.wav,-0.4207,-0.1803,0.0876,2.5356,-0.1666,1.1777
007.wav,-0.2729,-0.1169,0.4801,3.5184,0.1036,1.7007
008.wav,-0.2675,-0.1147,1.4963,4.1138,0.6144,1.9996
009.wav,-0.0523,-0.0224,1.159,3.9581,0.5533,1.9678
010.wav,-0.4246,-0.182,0.9887,3.8124,0.2821,1.8152
011.wav,-0.1791,-0.0768,-0.504,2.8796,-0.3416,1.4014
012.wav,-0.1586,-0.068,0.3821,3.4457,0.1118,1.6888
013.wav,-0.3714,-0.1592,0.319,3.3974,-0.0262,1.6191
014.wav,-0.1725,-0.0739,0.3278,3.4432,0.0776,1.6846
015.wav,-0.195,-0.0836,0.2337,3.4608,0.0194,1.6886
016.wav,-0.1621,-0.0695,1.2568,3.9734,0.5474,1.952
017.wav,-0.2101,-0.0901,-0.4464,3.1025,-0.3283,1.5062
018.wav,-0.2637,-0.113,0.0294,3.1853,-0.1171,1.5361
019.wav,-0.0578,-0.0248,0.2202,3.3685,0.0812,1.6719
020.wav,-0.3916,-0.1678,0.372,3.499,-0.0098,1.6656
021.wav,-0.1964,-0.0842,0.3075,3.3559,0.0555,1.6358
022.wav,-0.1912,-0.0819,0.533,3.5319,0.1709,1.725
023.wav,-0.3883,-0.1664,-0.0662,3.2228,-0.2273,1.5282
024.wav,-0.3632,-0.1557,1.6275,4.252,0.6321,2.0482
025.wav,-0.2298,-0.0985,0.1509,3.1479,-0.0395,1.5247
026.wav,-0.385,-0.165,1.14,3.9658,0.3775,1.9004
027.wav,-0.1554,-0.0666,0.371,3.3678,0.1078,1.6506
028.wav,-0.3192,-0.1368,0.4701,3.4826,0.0754,1.6729
029.wav,-0.3754,-0.1609,0.0374,2.951,-0.169,1.395
030.wav,-0.1187,-0.0509,0.215,3.2891,0.0482,1.6191
031.wav,-0.3475,-0.1489,0.2855,3.3324,-0.031,1.5917
032.wav,-0.1972,-0.0845,0.2095,3.3409,0.0061,1.6282
033.wav,-0.4344,-0.1862,0.1719,3.2939,-0.1312,1.5539
034.wav,-0.5994,-0.2569,0.2735,3.3621,-0.1629,1.5526
035.wav,-0.1829,-0.0784,0.2047,3.3292,0.0109,1.6254
036.wav,-0.0676,-0.029,0.6928,3.6196,0.3126,1.7953
037.wav,-0.3094,-0.1326,0.228,3.3395,-0.0407,1.6034
038.wav,-0.2173,-0.0931,-0.2803,3.1924,-0.2488,1.5497
039.wav,-0.0327,-0.014,0.1887,3.3449,0.078,1.6654
040.wav,-0.377,-0.1616,0.3784,3.502,0.0007,1.6702
041.wav,-0.3104,-0.133,-0.777,3.2647,-0.5437,1.5658
042.wav,-0.2939,-0.126,0.3158,3.395,0.0109,1.6345
043.wav,-0.2739,-0.1174,0.9515,3.7511,0.3388,1.8168
044.wav,-0.2308,-0.0989,0.1166,3.2094,-0.0571,1.5552
045.wav,-0.4328,-0.1855,0.5355,3.5678,0.0513,1.6912
046.wav,-0.2256,-0.0967,1.6893,4.2697,0.7318,2.0865
047.wav,-0.3371,-0.1445,0.2766,3.3117,-0.0303,1.5836
048.wav,-0.2843,-0.1218,0.2247,3.3324,-0.0298,1.6053
049.wav,-0.3354,-0.1437,0.1455,3.3595,-0.0949,1.6079
050.wav,-0.3358,-0.1439,1.0496,3.8532,0.3569,1.8546
051.wav,-0.1394,-0.0598,1.0077,3.8644,0.4342,1.9023
052.wav,-0.0771,-0.033,0.3329,3.3675,0.1279,1.6672
053.wav,-0.1207,-0.0517,-0.0183,3.3277,-0.0695,1.638
054.wav,-0.3197,-0.137,-0.0926,3.0236,-0.2062,1.4433
055.wav,-0.338,-0.1448,0.3272,3.4024,-0.0054,1.6288
056.wav,-0.3118,-0.1336,0.7495,3.6619,0.2188,1.7641
057.wav,-0.4503,-0.193,0.2038,3.5649,-0.1233,1.686
058.wav,-0.1146,-0.0491,0.313,3.0939,0.0992,1.5224
059.wav,-0.1689,-0.0724,1.2649,3.9736,0.548,1.9506
060.wav,-0.4107,-0.176,1.4519,3.8505,0.5206,1.8372
061.wav,-0.1278,-0.0548,0.2178,3.3278,0.045,1.6365
062.wav,-0.5207,-0.2232,0.5133,3.4951,-0.0037,1.6359
063.wav,-0.2487,-0.1066,1.7214,4.2338,0.7364,2.0636
064.wav,-0.3221,-0.1381,0.6378,3.5818,0.1578,1.7219
065.wav,-0.2613,-0.112,0.2864,3.3484,0.0126,1.6182
066.wav,-0.162,-0.0694,0.2669,3.3646,0.0525,1.6476
067.wav,-0.4901,-0.21,0.1904,3.2553,-0.1498,1.5226
068.wav,-0.4635,-0.1986,1.01,3.8254,0.2732,1.8134
069.wav,-0.2875,-0.1232,0.1898,3.3506,-0.0488,1.6137
070.wav,-0.2887,-0.1237,0.5552,3.5469,0.1332,1.7116
071.wav,-0.3639,-0.156,0.2156,3.4057,-0.0741,1.6249
072.wav,-0.1553,-0.0665,1.0989,3.7948,0.4718,1.8641
073.wav,-0.1811,-0.0776,0.3542,3.7318,0.0865,1.8271
074.wav,-0.3691,-0.1582,0.7498,3.667,0.1903,1.7544
075.wav,-0.2252,-0.0965,1.0508,3.8668,0.4128,1.8851
076.wav,-0.198,-0.0849,0.0864,3.5216,-0.0558,1.7184
077.wav,-0.2719,-0.1165,0.5521,3.5508,0.1401,1.7171
078.wav,-0.551,-0.2361,0.5522,3.5539,0.0006,1.6589
079.wav,-0.141,-0.0604,1.2228,3.987,0.5409,1.9633
080.wav,-0.3697,-0.1584,0.7583,3.6329,0.1943,1.7372
081.wav,-0.0998,-0.0428,1.4876,4.1605,0.6939,2.0589
082.wav,-0.4037,-0.173,0.7128,3.6508,0.1546,1.7389
083.wav,-0.2408,-0.1032,0.1127,3.2162,-0.064,1.5565
084.wav,-0.2822,-0.1209,1.3874,4.1032,0.5526,1.9912
085.wav,-0.1614,-0.0692,0.2426,3.2664,0.0406,1.5986
086.wav,-0.5043,-0.2161,0.6698,3.6374,0.0827,1.7106
087.wav,-0.1872,-0.0802,0.5786,3.5614,0.1957,1.7406
088.wav,-0.006,-0.0026,0.211,3.3299,0.1025,1.6637
089.wav,-0.0637,-0.0273,1.7799,4.3403,0.8581,2.1565
090.wav,-0.0034,-0.0015,1.6636,4.2639,0.8301,2.1312
091.wav,-0.1379,-0.0591,0.4467,3.5708,0.1544,1.7558
092.wav,-0.1189,-0.051,0.3364,3.4395,0.1088,1.6943
093.wav,-0.1379,-0.0591,1.7875,4.3559,0.8248,2.1484
094.wav,-0.077,-0.033,0.2903,3.3536,0.1067,1.6603
095.wav,-0.1139,-0.0488,0.4607,3.4723,0.1734,1.7117
096.wav,-0.11,-0.0471,0.2571,3.2077,0.0735,1.5803
097.wav,-0.2183,-0.0936,0.2119,1.6501,-0.0032,0.7782
098.wav,-0.1129,-0.0484,0.3558,3.4481,0.1214,1.6999
099.wav,-0.2512,-0.1077,0.339,1.8087,0.0439,0.8505
100.wav,-0.0154,-0.0066,0.7586,3.6788,0.3716,1.8361
101.wav,-0.2081,-0.0892,0.1528,3.4292,-0.0276,1.67
102.wav,-0.1006,-0.0431,0.4807,3.4409,0.1901,1.6989
103.wav,-0.1913,-0.082,0.1686,3.331,-0.0114,1.6245
104.wav,-0.2534,-0.1086,0.2552,3.371,0.0009,1.6312
105.wav,-0.2987,-0.128,0.1416,3.2479,-0.0786,1.56
106.wav,-0.0204,-0.0087,0.2404,3.36,0.11,1.6756
107.wav,-0.2494,-0.1069,0.4414,3.415,0.096,1.6541
108.wav,-0.1781,-0.0763,0.968,3.7504,0.3949,1.8371
109.wav,-0.1101,-0.0472,0.1826,3.1964,0.0362,1.5746
110.wav,-0.0637,-0.0273,0.5019,3.5105,0.2191,1.7416
111.wav,-0.0316,-0.0135,1.0587,3.9014,0.5136,1.944
112.wav,-0.0932,-0.0399,0.3893,3.3632,0.1481,1.6616
113.wav,-0.0883,-0.0378,0.0924,3.4294,0.0021,1.6958
114.wav,-0.1973,-0.0846,0.286,3.3702,0.0443,1.6428
115.wav,-0.2418,-0.1036,0.8904,3.748,0.3243,1.8222
116.wav,-0.0968,-0.0415,0.6652,3.6047,0.2842,1.7816
117.wav,-0.3181,-0.1363,0.5591,3.5479,0.1205,1.7058
118.wav,-0.0133,-0.0057,1.834,4.3892,0.9104,2.1918
119.wav,-0.2981,-0.1278,0.3102,3.3647,0.0061,1.6185
120.wav,-0.0458,-0.0196,0.1126,3.2663,0.0334,1.6233
121.wav,-0.2164,-0.0927,0.3495,3.5188,0.0666,1.713
122.wav,-0.2807,-0.1203,1.6932,4.235,0.7063,2.0574
123.wav,-0.0244,-0.0105,0.2814,3.3743,0.1285,1.6819
124.wav,-0.0227,-0.0097,-0.3714,3.326,-0.197,1.6582
125.wav,-0.0512,-0.022,0.5944,3.664,0.2716,1.821
126.wav,-0.218,-0.0934,0.3335,3.477,0.0578,1.6918
127.wav,-0.0668,-0.0286,0.1755,3.2946,0.0543,1.633
128.wav,-0.2102,-0.0901,0.9076,3.7869,0.3487,1.8484
129.wav,-0.3992,-0.1711,0.154,3.4491,-0.1226,1.639
130.wav,-0.2982,-0.1278,0.0409,3.3124,-0.1287,1.5923
131.wav,-0.19,-0.0814,0.2578,3.3216,0.0339,1.6201
132.wav,-0.0942,-0.0404,0.6921,3.6607,0.299,1.8102
133.wav,-0.3849,-0.165,0.2414,3.3745,-0.0718,1.6048
134.wav,-0.1652,-0.0708,1.1272,3.9142,0.481,1.9217
135.wav,-0.05,-0.0214,-0.0196,3.4182,-0.0348,1.6984
136.wav,-0.112,-0.048,0.6997,3.6828,0.2939,1.8174
137.wav,-0.0217,-0.0093,0.6771,3.6637,0.3277,1.8272
138.wav,-0.2183,-0.0935,1.1356,3.8521,0.4587,1.8793
139.wav,-0.2665,-0.1142,0.9041,3.809,0.3188,1.8474
140.wav,-0.2712,-0.1162,0.539,3.5238,0.1339,1.7038
141.wav,-0.093,-0.0398,-0.1262,3.3025,-0.1096,1.6313
142.wav,-0.1776,-0.0761,0.3962,3.4529,0.1093,1.6884
143.wav,-0.1277,-0.0547,0.2317,3.5032,0.052,1.7242
144.wav,-0.0034,-0.0015,0.3591,3.4078,0.1778,1.7032
145.wav,-0.0384,-0.0165,0.3679,3.4297,0.1647,1.7066
146.wav,-0.0774,-0.0332,0.1335,3.5074,0.0281,1.7371
147.wav,-0.066,-0.0283,0.6585,3.6072,0.2963,1.7895
148.wav,-0.3098,-0.1328,0.8506,3.6379,0.2704,1.7526
149.wav,-0.0341,-0.0146,1.0765,3.9094,0.5212,1.9474
150.wav,-0.1683,-0.0721,1.1178,3.905,0.4747,1.9164
151.wav,-0.1929,-0.0827,0.4751,3.59,0.1411,1.7537
152.wav,-0.1569,-0.0672,1.2153,3.9628,0.5292,1.9478
153.wav,-0.0169,-0.0073,0.6461,3.5591,0.3146,1.7759
154.wav,-0.0316,-0.0135,1.0711,3.8092,0.5198,1.8978
155.wav,-0.0819,-0.0351,1.4921,4.1668,0.7051,2.0658
156.wav,-0.3022,-0.1295,0.4204,3.1243,0.0591,1.4974
157.wav,-0.2513,-0.1077,0.1516,3.4245,-0.0499,1.6584
158.wav,-0.1339,-0.0574,0.5001,3.5154,0.1831,1.729
159.wav,-0.0184,-0.0079,0.1164,3.211,0.049,1.6016
160.wav,-0.0649,-0.0278,1.0538,3.8747,0.4944,1.9235
161.wav,-0.117,-0.0501,0.7379,3.6517,0.3105,1.8008
