filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0053,-0.0023,1.7799,4.3403,0.8873,2.169
002.wav,-0.0056,-0.0024,0.6347,3.5231,0.3146,1.7604
003.wav,-0.1032,-0.0442,0.2684,3.3625,0.0826,1.6592
004.wav,-0.0658,-0.0282,1.3136,4.0434,0.6239,2.0076
005.wav,-0.0105,-0.0045,0.3342,3.4851,0.1619,1.7403
006.wav,-0.076,-0.0326,0.7272,3.6419,0.3256,1.8047
007.wav,-0.1622,-0.0695,0.1982,3.3167,0.018,1.6236
008.wav,-0.0755,-0.0324,0.5734,3.6122,0.2489,1.7899
009.wav,-0.1408,-0.0603,1.1078,3.8754,0.4835,1.9075
010.wav,-0.4856,-0.2081,0.2457,3.3346,-0.1199,1.5632
011.wav,-0.0282,-0.0121,0.1801,3.3534,0.076,1.6706
012.wav,-0.1213,-0.052,1.6288,4.2206,0.7538,2.0843
013.wav,-0.2784,-0.1193,0.5675,3.5421,0.1445,1.7114
014.wav,-0.0213,-0.0091,0.2058,3.3479,0.0922,1.6694
015.wav,-0.0452,-0.0194,0.3086,3.3735,0.1317,1.6771
016.wav,-0.0628,-0.0269,-0.1682,3.3761,-0.1155,1.6746
017.wav,-0.0119,-0.0051,0.8154,3.7129,0.4017,1.8539
018.wav,-0.1505,-0.0645,0.2994,3.3869,0.0745,1.6612
019.wav,-0.0217,-0.0093,0.7446,3.6354,0.3614,1.813
020.wav,-0.1163,-0.0498,1.5824,4.1653,0.7331,2.0577
021.wav,-0.1999,-0.0857,0.1967,3.2952,-0.0016,1.6048
022.wav,-0.0279,-0.012,0.577,3.5509,0.2745,1.7694
023.wav,-0.0924,-0.0396,0.624,3.546,0.2658,1.7532
024.wav,-0.0282,-0.0121,0.2851,3.3737,0.1284,1.6808
025.wav,-0.0202,-0.0087,1.1045,3.8964,0.5422,1.9439
026.wav,-0.0387,-0.0166,-0.0523,3.1182,-0.0455,1.5508
027.wav,-0.0734,-0.0315,0.0173,3.1846,-0.028,1.5766
028.wav,-0.0377,-0.0161,0.068,2.9385,0.0152,1.4612
029.wav,-0.0191,-0.0082,0.2497,3.3569,0.1153,1.6743
030.wav,-0.0696,-0.0298,1.374,4.0277,0.6522,1.9989
031.wav,-0.018,-0.0077,0.1361,3.2093,0.0591,1.6008
032.wav,-0.1517,-0.065,1.1199,3.8792,0.4841,1.9071
