filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0758,-0.0325,1.9111,4.4439,0.9176,2.2057
002.wav,-0.2887,-0.1237,0.3914,3.4428,0.0514,1.6596
003.wav,-0.3873,-0.166,-0.1511,3.1395,-0.2692,1.4868
004.wav,-0.384,-0.1646,0.3973,3.4281,0.0066,1.6318
005.wav,-0.0846,-0.0363,0.4449,3.4777,0.1802,1.7207
006.wav,-0.1352,-0.0579,0.6194,3.4032,0.2421,1.6726
007.wav,-0.248,-0.1063,1.3215,3.8158,0.5367,1.8548
008.wav,-0.056,-0.024,0.961,3.7831,0.4525,1.8796
009.wav,-0.1566,-0.0671,0.4075,3.4533,0.1255,1.6931
010.wav,-0.1128,-0.0483,0.2494,3.3408,0.0683,1.6462
011.wav,-0.0819,-0.0351,0.8486,3.7076,0.3833,1.8363
012.wav,-0.3753,-0.1609,0.1613,3.1861,-0.107,1.5126
013.wav,-0.1304,-0.0559,0.2345,2.7542,0.0521,1.3492
014.wav,-0.0652,-0.028,0.1189,1.6486,0.0268,0.8103
015.wav,-0.1192,-0.0511,0.1628,2.093,0.0218,1.021
016.wav,-0.1541,-0.066,0.5968,3.5762,0.2214,1.7551
017.wav,-0.249,-0.1067,0.5541,3.5564,0.1525,1.7248
018.wav,-0.3763,-0.1613,0.2199,3.3054,-0.0782,1.5721
019.wav,-0.1773,-0.076,1.3217,4.0192,0.5722,1.9716
020.wav,-0.0123,-0.0053,1.1635,3.735,0.5756,1.8648
021.wav,-0.0567,-0.0243,-0.2719,3.319,-0.1643,1.6474
022.wav,-0.0775,-0.0332,-0.1786,3.1586,-0.128,1.5627
023.wav,-0.059,-0.0253,1.487,4.0487,0.714,2.0117
024.wav,-0.3605,-0.1545,0.5668,3.4699,0.1031,1.6577
025.wav,-0.0041,-0.0018,-0.1695,3.2595,-0.0868,1.6289
026.wav,-0.103,-0.0441,0.1791,3.2549,0.0381,1.6054
027.wav,-0.0601,-0.0258,0.3255,3.3933,0.1327,1.6838
028.wav,-0.1801,-0.0772,0.4746,3.2816,0.1472,1.6022
029.wav,-0.1563,-0.067,0.2528,3.3303,0.0482,1.6316
030.wav,-0.057,-0.0244,0.347,3.4956,0.145,1.7356
031.wav,-0.043,-0.0184,1.4139,4.1175,0.6855,2.0495
032.wav,-0.3815,-0.1635,0.4953,3.3352,0.0569,1.5859
033.wav,-0.1987,-0.0852,0.9045,3.8011,0.3529,1.858
034.wav,-0.262,-0.1123,0.3468,3.4127,0.0424,1.6502
035.wav,-0.1571,-0.0673,0.3463,3.3978,0.0946,1.6653
036.wav,-0.0354,-0.0152,0.5167,3.4705,0.2407,1.7277
037.wav,-0.1766,-0.0757,0.9832,3.8265,0.4033,1.8754
038.wav,-0.1319,-0.0565,0.7652,3.6696,0.3167,1.8066
039.wav,-0.4016,-0.1721,0.4635,3.5108,0.0309,1.6694
040.wav,-0.1041,-0.0446,0.3177,3.4009,0.1068,1.6781
041.wav,-0.025,-0.0107,0.4779,3.3298,0.2265,1.6595
042.wav,-0.1481,-0.0635,0.0144,3.1463,-0.0668,1.5414
043.wav,-0.1345,-0.0576,-0.119,3.2589,-0.1267,1.6007
044.wav,-0.1203,-0.0516,0.142,3.4444,0.0109,1.6964
045.wav,-0.3062,-0.1312,0.5797,3.565,0.1368,1.7169
046.wav,-0.0303,-0.013,0.5862,3.5376,0.278,1.7623
047.wav,-0.1995,-0.0855,0.3026,3.3992,0.0516,1.6569
048.wav,-0.026,-0.0111,0.7291,3.6342,0.3516,1.8115
049.wav,-0.3568,-0.1529,-0.0095,3.3399,-0.1831,1.5935
050.wav,-0.3555,-0.1524,0.4759,3.5071,0.0602,1.6774
051.wav,-0.1438,-0.0616,0.4821,3.5406,0.1692,1.7395
052.wav,-0.1861,-0.0797,0.4278,3.448,0.1209,1.6841
053.wav,-0.3097,-0.1327,0.0647,3.0802,-0.1225,1.4738
054.wav,-0.4489,-0.1924,0.2669,3.3228,-0.091,1.5652
055.wav,-0.2424,-0.1039,-0.0283,3.2684,-0.1353,1.5823
056.wav,-0.2377,-0.1019,0.3101,3.4013,0.0362,1.6497
057.wav,-0.0378,-0.0162,0.1475,3.3042,0.0548,1.644
058.wav,-0.4153,-0.178,1.3857,4.0305,0.4852,1.9262
059.wav,-0.1975,-0.0846,0.0598,3.2631,-0.0688,1.5892
060.wav,-0.1076,-0.0461,-0.2243,3.4778,-0.166,1.7158
061.wav,-0.2508,-0.1075,0.57,3.6033,0.1596,1.7479
062.wav,-0.3899,-0.1671,0.1555,3.4873,-0.1172,1.6601
063.wav,-0.0297,-0.0127,0.2011,3.2944,0.0857,1.6408
064.wav,-0.2343,-0.1004,-0.0307,3.2187,-0.1325,1.5591
065.wav,-0.0397,-0.017,0.4126,3.4561,0.1865,1.7196
066.wav,-0.1528,-0.0655,0.8399,3.7152,0.3436,1.8249
067.wav,-0.2362,-0.1012,0.2178,3.3414,-0.0092,1.6201
068.wav,-0.0213,-0.0091,0.2308,3.3428,0.1048,1.6668
069.wav,-0.2812,-0.1205,1.334,3.9369,0.5264,1.9082
070.wav,-0.095,-0.0407,0.312,3.4562,0.1085,1.7077
071.wav,-0.4637,-0.1987,1.1664,3.985,0.3514,1.8931
072.wav,-0.0085,-0.0036,0.0952,3.2582,0.0433,1.6273
073.wav,-0.0387,-0.0166,0.3907,3.4461,0.176,1.7148
074.wav,-0.0114,-0.0049,-0.0482,3.7194,-0.0298,1.8573
075.wav,-0.2916,-0.125,0.6933,3.7196,0.2008,1.7973
076.wav,-0.4205,-0.1802,0.373,3.4056,-0.0237,1.6127
077.wav,-0.2087,-0.0895,0.2775,3.3188,0.0344,1.6146
078.wav,-0.2748,-0.1178,-0.156,3.3051,-0.2154,1.5937
079.wav,-0.2628,-0.1126,0.4949,3.4717,0.116,1.6795
080.wav,-0.0779,-0.0334,1.5269,4.2057,0.7245,2.0861
