filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.004,-0.0017,1.5482,4.1512,0.7721,2.0747
002.wav,-0.0012,-0.0005,0.6163,3.5777,0.3075,1.7886
003.wav,-0.0406,-0.0174,1.304,3.9932,0.6317,1.9879
004.wav,-0.0153,-0.0066,0.3423,3.4125,0.1635,1.703
005.wav,-0.1692,-0.0725,0.1724,3.3084,0.0016,1.6179
006.wav,-0.0191,-0.0082,0.3787,3.4169,0.1798,1.7044
007.wav,-0.0307,-0.0132,1.367,4.0709,0.6681,2.0289
008.wav,-0.0387,-0.0166,0.2584,3.3578,0.1098,1.6706
009.wav,-0.1065,-0.0457,0.2028,3.3347,0.0482,1.6445
010.wav,-0.0659,-0.0282,0.2607,3.352,0.0974,1.6619
011.wav,-0.0387,-0.0166,0.2977,3.3731,0.1295,1.6783
012.wav,-0.068,-0.0291,0.1981,3.2502,0.065,1.6105
013.wav,-0.0246,-0.0105,0.2014,3.3029,0.0884,1.6462
014.wav,-0.0173,-0.0074,0.3352,3.3985,0.1589,1.6955
015.wav,-0.0274,-0.0118,0.1607,3.3617,0.0666,1.675
016.wav,-0.0193,-0.0083,0.2999,3.3781,0.1403,1.6849
017.wav,-0.0341,-0.0146,0.3983,3.4379,0.1821,1.7117
018.wav,-0.0395,-0.0169,0.3696,3.4203,0.1651,1.7017
019.wav,-0.0131,-0.0056,0.1925,3.4523,0.0897,1.7233
020.wav,-0.0618,-0.0265,0.2497,3.3109,0.094,1.6422
021.wav,-0.0606,-0.026,0.3117,3.342,0.1255,1.658
022.wav,-0.1411,-0.0605,0.1979,3.2504,0.0284,1.595
023.wav,-0.0193,-0.0083,1.0735,3.8731,0.5271,1.9324
024.wav,-0.0084,-0.0036,-0.0066,3.1557,-0.0075,1.576
025.wav,-0.017,-0.0073,0.0578,3.2295,0.0204,1.6111
026.wav,-0.03,-0.0129,-0.1598,3.1367,-0.0949,1.5619
027.wav,-0.0658,-0.0282,0.1562,3.2819,0.0452,1.6268
028.wav,-0.0406,-0.0174,0.1984,3.3168,0.0789,1.6497
029.wav,-0.0867,-0.0372,0.2094,3.3278,0.0613,1.6453
030.wav,-0.0061,-0.0026,0.3605,3.4281,0.1772,1.7128
031.wav,-0.002,-0.0009,0.4861,3.5268,0.242,1.7629
032.wav,-0.0157,-0.0067,0.2473,3.3469,0.1158,1.6701
033.wav,-0.0288,-0.0123,0.3631,3.464,0.1672,1.7258
034.wav,-0.0399,-0.0171,0.2732,3.3673,0.1166,1.6751
035.wav,-0.0053,-0.0023,1.5816,4.1684,0.7881,2.0831
036.wav,-0.0682,-0.0292,0.2769,3.3755,0.1044,1.6731
037.wav,-0.0315,-0.0135,0.5014,3.6466,0.2349,1.8166
038.wav,-0.0322,-0.0138,0.126,3.373,0.0469,1.6796
039.wav,-0.0872,-0.0374,0.6563,3.556,0.2846,1.7593
040.wav,-0.0127,-0.0055,0.1845,3.3099,0.0859,1.6522
041.wav,-0.084,-0.036,-0.0969,3.418,-0.0905,1.691
042.wav,-0.0169,-0.0073,0.317,3.4113,0.15,1.702
043.wav,-0.0074,-0.0032,0.2374,3.3209,0.115,1.6589
044.wav,-0.0283,-0.0121,0.2093,3.3308,0.0905,1.6593
045.wav,-0.0359,-0.0154,-0.1245,3.1434,-0.0802,1.564
046.wav,-0.0792,-0.034,0.4836,3.6853,0.2022,1.8257
047.wav,-0.0611,-0.0262,0.4831,3.479,0.211,1.7264
048.wav,-0.0384,-0.0164,0.3168,3.3426,0.1392,1.6631
049.wav,-0.0236,-0.0101,0.2217,3.3429,0.099,1.6664
050.wav,-0.0509,-0.0218,0.2138,3.2761,0.0815,1.6272
051.wav,-0.024,-0.0103,0.2929,3.3489,0.1344,1.6693
052.wav,-0.03,-0.0129,0.2395,3.3811,0.1047,1.6841
053.wav,-0.0825,-0.0354,0.1424,3.3875,0.03,1.6761
054.wav,-0.0262,-0.0112,0.9852,3.8248,0.4795,1.9068
055.wav,-0.0548,-0.0235,0.9809,3.805,0.4631,1.8907
056.wav,-0.0784,-0.0336,0.444,3.4758,0.1828,1.7211
057.wav,-0.0421,-0.0181,1.1083,3.8936,0.5331,1.9378
058.wav,-0.0183,-0.0079,1.0563,3.8684,0.519,1.9303
059.wav,-0.0451,-0.0193,0.778,3.6734,0.3665,1.8271
060.wav,-0.0202,-0.0087,0.757,3.6571,0.3684,1.8242
061.wav,-0.0118,-0.005,0.6666,3.5737,0.3274,1.7843
062.wav,-0.0473,-0.0203,0.9501,3.7693,0.4514,1.8745
063.wav,-0.1063,-0.0456,0.3697,3.4244,0.1317,1.6894
064.wav,-0.0151,-0.0065,0.2532,3.319,0.1191,1.6563
065.wav,-0.0252,-0.0108,0.2892,3.3623,0.132,1.6758
066.wav,-0.015,-0.0064,0.4397,3.4469,0.2123,1.7203
067.wav,-0.0582,-0.0249,0.3684,3.4556,0.1551,1.7153
068.wav,-0.0428,-0.0184,0.3251,3.429,0.1411,1.7053
069.wav,-0.0198,-0.0085,0.224,3.3509,0.1021,1.6712
070.wav,-0.002,-0.0009,0.2544,3.3799,0.1262,1.6895
071.wav,-0.244,-0.1046,0.3066,3.3812,0.0313,1.6383
072.wav,-0.0327,-0.014,0.2026,3.2959,0.0849,1.6409
073.wav,-0.0277,-0.0119,0.3227,3.3672,0.1475,1.6777
074.wav,-0.0158,-0.0068,0.2361,3.317,0.1102,1.6551
075.wav,-0.2448,-0.1049,0.2063,3.3344,-0.0193,1.6148
076.wav,-0.0268,-0.0115,0.2601,3.2976,0.1167,1.643
077.wav,-0.0162,-0.007,0.7654,3.6845,0.3746,1.8388
078.wav,-0.0186,-0.008,0.4553,3.4775,0.2184,1.7348
079.wav,-0.0271,-0.0116,0.6488,3.5937,0.3109,1.7911
080.wav,-0.0114,-0.0049,0.414,3.4542,0.2013,1.7247
081.wav,-0.0022,-0.001,0.287,3.4185,0.1424,1.7088
082.wav,-0.02,-0.0086,0.3684,3.4241,0.1742,1.7077
083.wav,-0.0219,-0.0094,0.5833,3.5164,0.2807,1.7535
084.wav,-0.3733,-0.16,0.2756,3.3672,-0.0488,1.6036
085.wav,-0.0372,-0.0159,-0.1935,3.197,-0.1153,1.5905
