filename,topic_id,topic_keywords
001.txt,1,", , , , , , , , , "
002.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
003.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
004.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
005.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
006.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
007.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
008.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
009.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
010.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
011.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
012.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
013.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
014.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
015.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
016.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
017.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
018.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
019.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
020.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
021.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
022.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
023.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
024.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
025.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
026.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
027.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
028.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
029.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
030.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
031.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
032.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
033.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
034.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
035.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
036.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
037.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
038.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
039.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
040.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
041.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
042.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
043.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
044.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
045.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
046.txt,0,"gross profit, gross bookings, top line, long term, net income, consolidated group, beneficial impact, negative impact, top end, advertising operating"
