Index,Audio Path,Transcript Path
001,CVS Health_20170209/CEO/001-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/001.txt
002,CVS Health_20170209/CEO/002-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/002.txt
003,CVS Health_20170209/CEO/003-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/003.txt
004,CVS Health_20170209/CEO/004-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/004.txt
005,CVS Health_20170209/CEO/005-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/005.txt
006,CVS Health_20170209/CEO/006-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/006.txt
007,CVS Health_20170209/CEO/007-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/007.txt
008,CVS Health_20170209/CEO/008-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/008.txt
009,CVS Health_20170209/CEO/009-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/009.txt
010,CVS Health_20170209/CEO/010-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/010.txt
011,CVS Health_20170209/CEO/011-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/011.txt
012,CVS Health_20170209/CEO/012-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/012.txt
013,CVS Health_20170209/CEO/013-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/013.txt
014,CVS Health_20170209/CEO/014-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/014.txt
015,CVS Health_20170209/CEO/015-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/015.txt
016,CVS Health_20170209/CEO/016-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/016.txt
017,CVS Health_20170209/CEO/017-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/017.txt
018,CVS Health_20170209/CEO/018-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/018.txt
019,CVS Health_20170209/CEO/019-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/019.txt
020,CVS Health_20170209/CEO/020-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/020.txt
021,CVS Health_20170209/CEO/021-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/021.txt
022,CVS Health_20170209/CEO/022-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/022.txt
023,CVS Health_20170209/CEO/023-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/023.txt
024,CVS Health_20170209/CEO/024-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/024.txt
025,CVS Health_20170209/CEO/025-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/025.txt
026,CVS Health_20170209/CEO/026-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/026.txt
027,CVS Health_20170209/CEO/027-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/027.txt
028,CVS Health_20170209/CEO/028-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/028.txt
029,CVS Health_20170209/CEO/029-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/029.txt
030,CVS Health_20170209/CEO/030-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/030.txt
031,CVS Health_20170209/CEO/031-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/031.txt
032,CVS Health_20170209/CEO/032-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/032.txt
033,CVS Health_20170209/CEO/033-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/033.txt
034,CVS Health_20170209/CEO/034-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/034.txt
035,CVS Health_20170209/CEO/035-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/035.txt
036,CVS Health_20170209/CEO/036-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/036.txt
037,CVS Health_20170209/CEO/037-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/037.txt
038,CVS Health_20170209/CEO/038-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/038.txt
039,CVS Health_20170209/CEO/039-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/039.txt
040,CVS Health_20170209/CEO/040-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/040.txt
041,CVS Health_20170209/CEO/041-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/041.txt
042,CVS Health_20170209/CEO/042-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/042.txt
043,CVS Health_20170209/CEO/043-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/043.txt
044,CVS Health_20170209/CEO/044-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/044.txt
045,CVS Health_20170209/CEO/045-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/045.txt
046,CVS Health_20170209/CEO/046-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/046.txt
047,CVS Health_20170209/CEO/047-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/047.txt
048,CVS Health_20170209/CEO/048-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/048.txt
049,CVS Health_20170209/CEO/049-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/049.txt
050,CVS Health_20170209/CEO/050-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/050.txt
051,CVS Health_20170209/CEO/051-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/051.txt
052,CVS Health_20170209/CEO/052-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/052.txt
053,CVS Health_20170209/CEO/053-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/053.txt
054,CVS Health_20170209/CEO/054-LarryJ.Merlo.mp3,CVS Health_20170209/sent_token/054.txt
