Index,Audio Path,Transcript Path
001,Hasbro Inc._20171023/CEO/001-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/001.txt
002,Hasbro Inc._20171023/CEO/002-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/002.txt
003,Hasbro Inc._20171023/CEO/003-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/003.txt
004,Hasbro Inc._20171023/CEO/004-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/004.txt
005,Hasbro Inc._20171023/CEO/005-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/005.txt
006,Hasbro Inc._20171023/CEO/006-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/006.txt
007,Hasbro Inc._20171023/CEO/007-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/007.txt
008,Hasbro Inc._20171023/CEO/008-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/008.txt
009,Hasbro Inc._20171023/CEO/009-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/009.txt
010,Hasbro Inc._20171023/CEO/010-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/010.txt
011,Hasbro Inc._20171023/CEO/011-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/011.txt
012,Hasbro Inc._20171023/CEO/012-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/012.txt
013,Hasbro Inc._20171023/CEO/013-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/013.txt
014,Hasbro Inc._20171023/CEO/014-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/014.txt
015,Hasbro Inc._20171023/CEO/015-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/015.txt
016,Hasbro Inc._20171023/CEO/016-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/016.txt
017,Hasbro Inc._20171023/CEO/017-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/017.txt
018,Hasbro Inc._20171023/CEO/018-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/018.txt
019,Hasbro Inc._20171023/CEO/019-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/019.txt
020,Hasbro Inc._20171023/CEO/020-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/020.txt
021,Hasbro Inc._20171023/CEO/021-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/021.txt
022,Hasbro Inc._20171023/CEO/022-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/022.txt
023,Hasbro Inc._20171023/CEO/023-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/023.txt
024,Hasbro Inc._20171023/CEO/024-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/024.txt
025,Hasbro Inc._20171023/CEO/025-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/025.txt
026,Hasbro Inc._20171023/CEO/026-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/026.txt
027,Hasbro Inc._20171023/CEO/027-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/027.txt
028,Hasbro Inc._20171023/CEO/028-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/028.txt
029,Hasbro Inc._20171023/CEO/029-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/029.txt
030,Hasbro Inc._20171023/CEO/030-BrianGoldner.mp3,Hasbro Inc._20171023/sent_token/030.txt
