filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0164,-0.007,1.8084,4.3604,0.896,2.1767
002.wav,-0.0546,-0.0234,0.509,3.5003,0.2272,1.7385
003.wav,-0.2261,-0.0969,0.1181,3.3434,-0.054,1.6233
004.wav,-0.0622,-0.0267,1.1039,3.8569,0.5208,1.9151
005.wav,-0.0006,-0.0003,0.5526,3.6045,0.276,1.8021
006.wav,-0.0028,-0.0012,0.2216,3.309,0.1094,1.6539
007.wav,-0.0473,-0.0203,1.1779,3.9617,0.5653,1.9707
008.wav,-0.0301,-0.0129,0.047,3.238,0.0085,1.6126
009.wav,-0.0511,-0.0219,0.7244,3.6607,0.3366,1.8194
010.wav,-0.0763,-0.0327,0.4516,3.684,0.1877,1.8256
011.wav,-0.0891,-0.0382,0.4708,3.4886,0.1908,1.7252
012.wav,-0.0585,-0.0251,0.7293,3.7854,0.3354,1.8801
013.wav,-0.0707,-0.0303,0.52,3.5207,0.2246,1.7452
014.wav,-0.0542,-0.0232,0.4014,3.4276,0.1736,1.7022
015.wav,-0.1953,-0.0837,0.2995,3.3486,0.0521,1.6325
016.wav,-0.0426,-0.0183,0.2554,3.4553,0.1064,1.7185
017.wav,-0.1976,-0.0847,0.1482,3.2744,-0.0247,1.5949
018.wav,-0.023,-0.0099,0.5768,3.5126,0.2769,1.7514
019.wav,-0.283,-0.1213,0.317,3.3957,0.017,1.6372
020.wav,-0.249,-0.1067,0.3027,3.3827,0.0269,1.638
021.wav,-0.0192,-0.0082,0.5419,3.491,0.2613,1.7414
022.wav,-0.0101,-0.0043,0.6681,3.5638,0.329,1.7797
023.wav,-0.2248,-0.0963,1.0092,3.8428,0.3922,1.8732
024.wav,-0.042,-0.018,0.2394,3.3431,0.0987,1.6625
025.wav,-0.0145,-0.0062,0.7091,3.6125,0.3473,1.8031
026.wav,-0.0672,-0.0288,0.3185,3.3783,0.1257,1.6748
027.wav,-0.0204,-0.0088,0.306,3.275,0.1428,1.6331
028.wav,-0.005,-0.0022,0.1551,3.3114,0.075,1.6546
029.wav,-0.0437,-0.0187,0.9412,3.8325,0.4487,1.9069
030.wav,-0.0496,-0.0213,0.3221,3.4073,0.1362,1.693
031.wav,-0.1008,-0.0432,0.6827,3.8317,0.2909,1.8942
032.wav,-0.0683,-0.0293,0.3701,3.4437,0.1509,1.7072
033.wav,-0.0254,-0.0109,0.8253,3.7247,0.3999,1.8569
034.wav,-0.0179,-0.0077,0.5968,3.6406,0.2895,1.8165
035.wav,-0.0358,-0.0153,-0.2203,3.4259,-0.128,1.7053
036.wav,-0.0343,-0.0147,0.3285,3.3824,0.1471,1.6839
037.wav,-0.0403,-0.0173,0.3178,3.3626,0.1387,1.6727
038.wav,-0.0703,-0.0301,0.1304,3.3161,0.03,1.643
039.wav,-0.0022,-0.0009,-0.4854,3.3412,-0.2438,1.6701
040.wav,-0.0168,-0.0072,0.5171,3.5135,0.2501,1.7531
041.wav,-0.0018,-0.0008,1.5609,4.1269,0.7796,2.0631
042.wav,-0.0117,-0.005,0.2235,3.3373,0.1059,1.6662
043.wav,-0.011,-0.0047,0.5476,3.6552,0.2683,1.8252
044.wav,-0.1333,-0.0571,0.4046,3.3936,0.1356,1.6682
045.wav,-0.0178,-0.0076,1.1108,3.905,0.5465,1.9487
046.wav,-0.1163,-0.0499,0.7437,3.7642,0.3137,1.8572
047.wav,-0.096,-0.0411,0.2528,3.3483,0.0784,1.6536
048.wav,-0.0242,-0.0104,0.2324,3.2941,0.1041,1.6419
049.wav,-0.0343,-0.0147,0.4843,3.4706,0.225,1.7279
050.wav,-0.0728,-0.0312,0.3782,3.3858,0.1527,1.6773
051.wav,-0.0554,-0.0238,0.7114,3.3507,0.328,1.6635
052.wav,-0.0346,-0.0148,-0.114,3.4126,-0.0743,1.6989
053.wav,-0.0171,-0.0073,0.2191,3.3472,0.101,1.67
054.wav,-0.0102,-0.0044,0.212,3.3309,0.1009,1.6633
055.wav,-0.0359,-0.0154,0.2849,3.3584,0.1245,1.6715
056.wav,-0.1525,-0.0653,-0.0156,3.2857,-0.084,1.6102
057.wav,-0.1487,-0.0637,0.7766,3.686,0.314,1.8112
058.wav,-0.011,-0.0047,-0.0245,3.2152,-0.0177,1.6052
059.wav,-0.0155,-0.0066,0.6465,3.5938,0.3155,1.7936
060.wav,-0.0267,-0.0114,0.2853,3.4325,0.1293,1.7105
061.wav,-0.0149,-0.0064,-0.3069,3.2001,-0.1609,1.5969
062.wav,-0.0482,-0.0207,0.8669,3.7427,0.4094,1.861
063.wav,-0.0473,-0.0203,0.7178,3.6446,0.3353,1.8122
064.wav,-0.0183,-0.0078,0.2633,3.3537,0.1225,1.6729
065.wav,-0.2679,-0.1148,0.1036,3.2959,-0.0821,1.5905
066.wav,-0.0752,-0.0322,0.2681,3.3822,0.0964,1.675
067.wav,-0.0326,-0.014,-0.0815,3.2652,-0.057,1.6256
068.wav,-0.047,-0.0201,0.4228,3.4586,0.1879,1.7192
069.wav,-0.042,-0.018,0.2078,3.3492,0.0829,1.6656
070.wav,-0.3515,-0.1507,0.1816,3.3104,-0.085,1.5799
071.wav,-0.2735,-0.1172,0.2632,3.3618,-0.0052,1.6223
072.wav,-0.0038,-0.0016,0.2606,3.3541,0.1284,1.6762
073.wav,-0.1048,-0.0449,0.2475,3.3558,0.0713,1.6554
074.wav,-0.1136,-0.0487,0.1933,3.3225,0.0399,1.6369
075.wav,-0.0217,-0.0093,0.2198,3.2654,0.0991,1.628
076.wav,-0.0094,-0.004,-0.1386,3.3326,-0.074,1.6643
077.wav,-0.0175,-0.0075,0.5034,3.535,0.243,1.7637
078.wav,-0.1719,-0.0737,1.2257,3.9956,0.5269,1.961
079.wav,-0.0051,-0.0022,0.6613,3.6158,0.3281,1.8068
080.wav,-0.0367,-0.0157,0.1813,3.3272,0.0723,1.6557
081.wav,-0.0766,-0.0328,0.816,3.7104,0.3697,1.8388
082.wav,-0.0653,-0.028,1.4182,4.0903,0.6764,2.0312
083.wav,-0.0769,-0.0329,0.8722,3.7518,0.3977,1.8594
084.wav,-0.0556,-0.0238,1.1557,3.9261,0.5501,1.9512
085.wav,-0.0728,-0.0312,0.5335,3.3782,0.2304,1.6735
086.wav,-0.1542,-0.0661,1.0743,3.8433,0.4601,1.8886
087.wav,-0.0186,-0.008,0.3998,3.3898,0.1906,1.6909
088.wav,-0.0701,-0.03,0.5576,3.5166,0.2437,1.7433
089.wav,-0.0543,-0.0233,0.4636,3.443,0.2046,1.7098
090.wav,-0.0713,-0.0305,0.2293,3.3335,0.079,1.6515
091.wav,-0.0538,-0.0231,0.5421,3.5356,0.2441,1.7563
092.wav,-0.0396,-0.017,0.6595,3.5698,0.3099,1.7764
093.wav,-0.1225,-0.0525,1.0047,3.8493,0.4411,1.8984
094.wav,-0.1479,-0.0634,0.0672,3.284,-0.0404,1.6103
095.wav,-0.0326,-0.014,0.2728,3.3641,0.1201,1.6751
096.wav,-0.0572,-0.0245,0.5409,3.5416,0.2418,1.7585
097.wav,-0.0667,-0.0286,-0.1521,3.1797,-0.1094,1.5756
098.wav,-0.042,-0.018,-0.3341,2.9639,-0.1881,1.4729
099.wav,-0.2377,-0.1019,0.1653,3.325,-0.0362,1.6116
100.wav,-0.1061,-0.0455,0.9796,3.8015,0.4368,1.878
101.wav,-0.0559,-0.0239,0.4846,3.5208,0.2144,1.7484
102.wav,-0.0942,-0.0404,1.2234,4.0285,0.5646,1.9941
103.wav,-0.0057,-0.0025,1.7034,4.2907,0.8488,2.1441
104.wav,-0.0221,-0.0095,1.8118,4.3687,0.8949,2.1796
105.wav,-0.1748,-0.0749,0.1936,3.3092,0.0094,1.6172
106.wav,-0.0693,-0.0297,1.05,3.7978,0.4903,1.884
107.wav,-0.1489,-0.0638,0.4642,3.4642,0.1577,1.7002
108.wav,-0.0939,-0.0403,0.3643,3.416,0.1352,1.6879
109.wav,-0.0984,-0.0422,0.2062,3.3072,0.0539,1.6325
110.wav,-0.1299,-0.0557,0.2681,3.3852,0.0691,1.6648
111.wav,-0.1471,-0.063,0.2417,3.3495,0.0473,1.6432
112.wav,-0.0098,-0.0042,0.9879,3.8822,0.4891,1.939
113.wav,-0.0565,-0.0242,0.3244,3.4268,0.1339,1.7013
114.wav,-0.0382,-0.0164,0.0209,3.3475,-0.0086,1.6656
115.wav,-0.0737,-0.0316,0.3486,3.4417,0.1375,1.7051
116.wav,-0.0509,-0.0218,0.0351,3.0986,-0.0079,1.5384
117.wav,-0.0875,-0.0375,0.3306,3.1343,0.1216,1.5484
118.wav,-0.1511,-0.0648,0.6585,3.6156,0.2537,1.7754
119.wav,-0.0473,-0.0203,-0.0815,3.0829,-0.0644,1.5313
120.wav,-0.0149,-0.0064,0.2338,3.3224,0.1094,1.658
121.wav,-0.0992,-0.0425,0.2748,3.3801,0.0878,1.6688
122.wav,-0.0594,-0.0255,0.5281,3.5638,0.2343,1.7692
123.wav,-0.0629,-0.027,0.4483,3.4543,0.1927,1.7137
124.wav,-0.0454,-0.0195,1.7114,4.2858,0.833,2.1332
125.wav,-0.2214,-0.0949,0.0359,3.3315,-0.0928,1.6183
126.wav,-0.0159,-0.0068,0.2568,3.3515,0.1205,1.6724
127.wav,-0.0216,-0.0093,0.2815,3.3729,0.13,1.6818
128.wav,-0.1057,-0.0453,0.0437,3.1664,-0.031,1.5606
129.wav,-0.0068,-0.0029,0.265,3.3694,0.1291,1.6832
130.wav,-0.1246,-0.0534,0.2535,3.356,0.0644,1.6513
131.wav,-0.0633,-0.0271,0.1323,3.2021,0.0345,1.5875
132.wav,-0.2026,-0.0868,0.199,3.329,-0.0018,1.6211
