filename,topic_id,topic_keywords
001.txt,1,"good stewards, digital technology, online demand, , , , , , , "
002.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
003.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
004.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
005.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
006.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
007.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
008.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
009.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
010.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
011.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
012.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
013.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
014.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
015.txt,1,"good stewards, digital technology, online demand, , , , , , , "
016.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
017.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
018.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
019.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
020.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
021.txt,0,"top line, lower inventory, proprietary brands, online sales, private brands, national brand, square footage, exclusive brands, digital sales, online demand"
