filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.002,-0.0008,1.9132,4.4449,0.9556,2.222
002.wav,-0.0143,-0.0061,0.4133,3.3323,0.1995,1.6631
003.wav,-0.0009,-0.0004,-0.0187,3.2202,-0.0098,1.6099
004.wav,-0.0024,-0.001,-0.0874,3.1887,-0.0449,1.5938
005.wav,-0.0168,-0.0072,0.3737,3.4039,0.1785,1.6983
006.wav,-0.007,-0.003,0.1325,3.3406,0.0628,1.6688
007.wav,-0.0043,-0.0019,0.2919,3.3813,0.1438,1.6897
008.wav,-0.0031,-0.0013,0.1938,3.3107,0.0954,1.6547
009.wav,-0.0018,-0.0008,0.8248,3.6675,0.4115,1.8334
010.wav,-0.0104,-0.0044,0.2151,3.3332,0.1023,1.6644
011.wav,-0.0209,-0.009,1.4408,4.1073,0.71,2.0492
012.wav,-0.0066,-0.0028,0.3159,3.3643,0.1546,1.6807
013.wav,-0.0082,-0.0035,0.878,3.7117,0.4349,1.8541
014.wav,-0.0008,-0.0003,0.2444,3.4178,0.1218,1.7088
015.wav,-0.0138,-0.0059,0.7479,3.6575,0.3671,1.8258
016.wav,-0.0021,-0.0009,0.2868,3.2339,0.1423,1.6165
017.wav,-0.0085,-0.0036,0.4503,3.47,0.2209,1.7332
018.wav,-0.0135,-0.0058,0.2273,3.3385,0.1069,1.6664
019.wav,-0.002,-0.0008,0.2947,3.3835,0.1464,1.6913
020.wav,-0.0004,-0.0002,0.5523,3.596,0.276,1.7979
021.wav,-0.0141,-0.006,0.4162,3.4496,0.201,1.7218
022.wav,-0.018,-0.0077,0.322,3.403,0.152,1.6976
023.wav,-0.0076,-0.0033,0.0178,3.3112,0.0051,1.654
024.wav,-0.0041,-0.0018,0.1647,3.3394,0.0803,1.6688
025.wav,-0.0035,-0.0015,0.324,3.3973,0.1603,1.6979
026.wav,-0.0081,-0.0035,1.1787,3.9263,0.5853,1.9614
027.wav,-0.0117,-0.005,0.6393,3.5652,0.3138,1.7801
028.wav,-0.0041,-0.0017,0.2927,3.3434,0.1443,1.6708
029.wav,-0.0163,-0.007,0.5402,3.4939,0.262,1.7435
030.wav,-0.0183,-0.0079,0.2772,3.4632,0.1294,1.7277
031.wav,-0.0032,-0.0014,0.3581,3.4403,0.1775,1.7195
032.wav,-0.0098,-0.0042,0.3499,3.4676,0.1701,1.7317
033.wav,-0.0008,-0.0003,0.199,3.327,0.0991,1.6633
034.wav,-0.0023,-0.001,-0.0253,3.4215,-0.0138,1.7103
