filename,topic_id,topic_keywords
001.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
002.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
003.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
004.txt,-1,Outlier
005.txt,-1,Outlier
006.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
007.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
008.txt,-1,Outlier
009.txt,1,"top line, new products, worldwide revenue, strategic objective, total operating, pharmaceutical business, international inventory, interesting combinations, gross margin, great fit"
010.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
011.txt,1,"top line, new products, worldwide revenue, strategic objective, total operating, pharmaceutical business, international inventory, interesting combinations, gross margin, great fit"
012.txt,1,"top line, new products, worldwide revenue, strategic objective, total operating, pharmaceutical business, international inventory, interesting combinations, gross margin, great fit"
013.txt,1,"top line, new products, worldwide revenue, strategic objective, total operating, pharmaceutical business, international inventory, interesting combinations, gross margin, great fit"
014.txt,-1,Outlier
015.txt,0,"primary endpoint, improved progression, regulatory submissions, free survival, complete response, significant improvement, superior efficacy, systemic therapy, severe plaque, next steps"
016.txt,-1,Outlier
017.txt,0,"primary endpoint, improved progression, regulatory submissions, free survival, complete response, significant improvement, superior efficacy, systemic therapy, severe plaque, next steps"
018.txt,-1,Outlier
019.txt,-1,Outlier
020.txt,-1,Outlier
021.txt,2,"key events, financial performance, detailed review, current expectations, strategic objectives, , , , , "
022.txt,-1,Outlier
023.txt,0,"primary endpoint, improved progression, regulatory submissions, free survival, complete response, significant improvement, superior efficacy, systemic therapy, severe plaque, next steps"
024.txt,-1,Outlier
025.txt,-1,Outlier
026.txt,0,"primary endpoint, improved progression, regulatory submissions, free survival, complete response, significant improvement, superior efficacy, systemic therapy, severe plaque, next steps"
027.txt,0,"primary endpoint, improved progression, regulatory submissions, free survival, complete response, significant improvement, superior efficacy, systemic therapy, severe plaque, next steps"
