filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0116,-0.005,1.7799,4.3403,0.8841,2.1677
002.wav,-0.2015,-0.0864,1.1592,3.8893,0.4789,1.9015
003.wav,-0.0782,-0.0335,0.8486,3.7523,0.3852,1.8594
004.wav,-0.0614,-0.0263,0.2137,3.3477,0.0761,1.6607
005.wav,-0.3487,-0.1495,0.5664,3.5635,0.1088,1.707
006.wav,-0.3785,-0.1622,0.5394,3.5304,0.0805,1.6841
007.wav,-0.098,-0.042,0.2149,3.3624,0.0584,1.6602
008.wav,-0.1887,-0.0809,0.532,3.3914,0.1717,1.6553
009.wav,-0.0579,-0.0248,0.3592,3.4289,0.1506,1.7021
010.wav,-0.0373,-0.016,0.3266,3.4396,0.1447,1.7118
011.wav,-0.0572,-0.0245,1.0697,3.8512,0.5062,1.9133
012.wav,-0.1424,-0.061,0.2196,3.3305,0.0386,1.6347
013.wav,-0.1559,-0.0668,0.3498,3.38,0.0969,1.6566
014.wav,-0.1445,-0.0619,0.2462,3.3429,0.0509,1.6405
015.wav,-0.1809,-0.0775,0.1217,3.3965,-0.0296,1.6595
016.wav,-0.0764,-0.0327,0.2371,3.3145,0.0803,1.6409
017.wav,-0.2552,-0.1094,0.6048,3.5663,0.1748,1.7285
018.wav,-0.0094,-0.004,0.9509,3.6738,0.4708,1.8349
019.wav,-0.0209,-0.009,0.108,3.1625,0.0435,1.5767
020.wav,-0.1587,-0.068,-0.2415,3.2277,-0.2001,1.5798
021.wav,-0.0494,-0.0212,0.7546,3.6701,0.3526,1.8245
022.wav,-0.4171,-0.1788,0.7571,3.669,0.17,1.7451
023.wav,-0.1977,-0.0847,0.2718,3.3648,0.037,1.64
024.wav,-0.2677,-0.1147,0.2545,3.347,-0.0066,1.6161
025.wav,-0.1902,-0.0815,1.1425,3.9193,0.4761,1.9189
026.wav,-0.2036,-0.0873,0.1877,3.4595,-0.0079,1.6861
027.wav,-0.0667,-0.0286,0.8091,3.6679,0.3712,1.8197
028.wav,-0.1138,-0.0488,0.7235,3.6061,0.3049,1.7787
029.wav,-0.1408,-0.0603,0.6626,3.6166,0.2609,1.7781
030.wav,-0.2339,-0.1002,0.436,3.4687,0.1011,1.6842
031.wav,-0.0796,-0.0341,0.5541,3.4895,0.2373,1.7277
032.wav,-0.2329,-0.0998,0.4943,3.4992,0.1307,1.6997
033.wav,-0.0458,-0.0196,0.8219,3.7151,0.3881,1.8478
034.wav,-0.2553,-0.1094,0.2098,3.3523,-0.0227,1.6214
035.wav,-0.2289,-0.0981,1.0553,3.7601,0.4132,1.831
036.wav,-0.2741,-0.1175,0.4132,3.4526,0.0696,1.6675
037.wav,-0.0649,-0.0278,0.8223,3.7086,0.3787,1.8404
038.wav,-0.0166,-0.0071,0.8144,3.6313,0.3989,1.8121
039.wav,-0.0627,-0.0269,0.2253,3.3566,0.0813,1.6649
040.wav,-0.1955,-0.0838,0.4095,3.4793,0.107,1.6978
041.wav,-0.0885,-0.0379,0.7992,3.7019,0.3553,1.832
042.wav,-0.2029,-0.087,0.2384,3.3314,0.0177,1.6222
043.wav,-0.0871,-0.0373,1.2231,3.9701,0.568,1.9664
044.wav,-0.1339,-0.0574,0.5719,3.5679,0.219,1.7552
045.wav,-0.0428,-0.0183,1.1481,3.915,0.5527,1.9483
046.wav,-0.3105,-0.1331,0.3894,3.4344,0.0395,1.6506
047.wav,-0.0997,-0.0427,0.6687,3.3626,0.2845,1.6599
048.wav,-0.0807,-0.0346,0.8226,3.7006,0.3709,1.833
049.wav,-0.0468,-0.0201,0.1684,3.309,0.0608,1.6445
050.wav,-0.0362,-0.0155,0.1736,3.3016,0.0687,1.6431
051.wav,-0.0215,-0.0092,0.2917,3.4001,0.1351,1.6955
052.wav,-0.113,-0.0484,0.8008,3.5186,0.3439,1.7351
053.wav,-0.3183,-0.1364,0.4234,3.4583,0.0525,1.6609
054.wav,-0.3095,-0.1326,0.2341,3.3473,-0.0377,1.6073
055.wav,-0.1468,-0.0629,0.5136,3.4814,0.1834,1.7092
056.wav,-0.119,-0.051,0.2982,3.1692,0.0896,1.5591
057.wav,-0.1273,-0.0546,0.4059,3.448,0.1393,1.6967
058.wav,-0.1307,-0.056,0.3959,3.4486,0.1326,1.6963
059.wav,-0.2706,-0.116,0.3488,3.4025,0.0391,1.6433
060.wav,-0.1192,-0.0511,1.1576,3.9384,0.5192,1.9437
061.wav,-0.1275,-0.0547,0.5153,3.5214,0.1939,1.7334
062.wav,-0.0104,-0.0045,0.567,3.4602,0.2783,1.7279
063.wav,-0.0162,-0.0069,0.3149,3.3821,0.1494,1.6876
064.wav,-0.0624,-0.0267,0.9749,3.8184,0.4563,1.8958
065.wav,-0.0743,-0.0318,0.9718,3.8105,0.4488,1.8894
066.wav,-0.2943,-0.1261,0.3599,3.4118,0.0328,1.6428
067.wav,-0.2276,-0.0976,1.5369,4.1762,0.6546,2.0393
068.wav,-0.0846,-0.0363,0.0949,3.3119,0.0052,1.6378
069.wav,-0.073,-0.0313,1.1081,3.9005,0.5176,1.9346
070.wav,-0.074,-0.0317,1.1585,3.9313,0.5422,1.9498
071.wav,-0.2627,-0.1126,0.4207,3.4594,0.079,1.6734
072.wav,-0.1956,-0.0838,0.2266,3.3457,0.0155,1.631
073.wav,-0.1572,-0.0674,0.3086,3.3888,0.0757,1.6607
074.wav,-0.2053,-0.088,0.0146,3.2415,-0.0953,1.5767
075.wav,-0.0056,-0.0024,0.2176,3.3335,0.106,1.6656
076.wav,-0.0264,-0.0113,0.3706,3.3629,0.1721,1.6758
077.wav,-0.0313,-0.0134,0.2501,3.3281,0.1094,1.6573
078.wav,-0.0041,-0.0017,0.2155,3.3283,0.1057,1.6633
079.wav,-0.0245,-0.0105,1.3333,4.0645,0.6544,2.027
