Index,Audio Path,Transcript Path
001,Snap-On Inc._20170720/CEO/001-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/001.txt
002,Snap-On Inc._20170720/CEO/002-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/002.txt
003,Snap-On Inc._20170720/CEO/003-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/003.txt
004,Snap-On Inc._20170720/CEO/004-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/004.txt
005,Snap-On Inc._20170720/CEO/005-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/005.txt
006,Snap-On Inc._20170720/CEO/006-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/006.txt
007,Snap-On Inc._20170720/CEO/007-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/007.txt
008,Snap-On Inc._20170720/CEO/008-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/008.txt
009,Snap-On Inc._20170720/CEO/009-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/009.txt
010,Snap-On Inc._20170720/CEO/010-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/010.txt
011,Snap-On Inc._20170720/CEO/011-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/011.txt
012,Snap-On Inc._20170720/CEO/012-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/012.txt
013,Snap-On Inc._20170720/CEO/013-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/013.txt
014,Snap-On Inc._20170720/CEO/014-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/014.txt
015,Snap-On Inc._20170720/CEO/015-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/015.txt
016,Snap-On Inc._20170720/CEO/016-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/016.txt
017,Snap-On Inc._20170720/CEO/017-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/017.txt
018,Snap-On Inc._20170720/CEO/018-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/018.txt
019,Snap-On Inc._20170720/CEO/019-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/019.txt
020,Snap-On Inc._20170720/CEO/020-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/020.txt
021,Snap-On Inc._20170720/CEO/021-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/021.txt
022,Snap-On Inc._20170720/CEO/022-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/022.txt
023,Snap-On Inc._20170720/CEO/023-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/023.txt
024,Snap-On Inc._20170720/CEO/024-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/024.txt
025,Snap-On Inc._20170720/CEO/025-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/025.txt
026,Snap-On Inc._20170720/CEO/026-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/026.txt
027,Snap-On Inc._20170720/CEO/027-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/027.txt
028,Snap-On Inc._20170720/CEO/028-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/028.txt
029,Snap-On Inc._20170720/CEO/029-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/029.txt
030,Snap-On Inc._20170720/CEO/030-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/030.txt
031,Snap-On Inc._20170720/CEO/031-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/031.txt
032,Snap-On Inc._20170720/CEO/032-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/032.txt
033,Snap-On Inc._20170720/CEO/033-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/033.txt
034,Snap-On Inc._20170720/CEO/034-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/034.txt
035,Snap-On Inc._20170720/CEO/035-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/035.txt
036,Snap-On Inc._20170720/CEO/036-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/036.txt
037,Snap-On Inc._20170720/CEO/037-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/037.txt
038,Snap-On Inc._20170720/CEO/038-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/038.txt
039,Snap-On Inc._20170720/CEO/039-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/039.txt
040,Snap-On Inc._20170720/CEO/040-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/040.txt
041,Snap-On Inc._20170720/CEO/041-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/041.txt
042,Snap-On Inc._20170720/CEO/042-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/042.txt
043,Snap-On Inc._20170720/CEO/043-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/043.txt
044,Snap-On Inc._20170720/CEO/044-NickPinchuk.mp3,Snap-On Inc._20170720/sent_token/044.txt
