Index,Audio Path,Transcript Path
001,Align Technology_20170131/CEO/001-JohnMorici.mp3,Align Technology_20170131/sent_token/001.txt
002,Align Technology_20170131/CEO/002-JohnMorici.mp3,Align Technology_20170131/sent_token/002.txt
003,Align Technology_20170131/CEO/003-JohnMorici.mp3,Align Technology_20170131/sent_token/003.txt
004,Align Technology_20170131/CEO/004-JohnMorici.mp3,Align Technology_20170131/sent_token/004.txt
005,Align Technology_20170131/CEO/005-JohnMorici.mp3,Align Technology_20170131/sent_token/005.txt
006,Align Technology_20170131/CEO/006-JohnMorici.mp3,Align Technology_20170131/sent_token/006.txt
007,Align Technology_20170131/CEO/007-JohnMorici.mp3,Align Technology_20170131/sent_token/007.txt
008,Align Technology_20170131/CEO/008-JohnMorici.mp3,Align Technology_20170131/sent_token/008.txt
009,Align Technology_20170131/CEO/009-JohnMorici.mp3,Align Technology_20170131/sent_token/009.txt
010,Align Technology_20170131/CEO/010-JohnMorici.mp3,Align Technology_20170131/sent_token/010.txt
011,Align Technology_20170131/CEO/011-JohnMorici.mp3,Align Technology_20170131/sent_token/011.txt
012,Align Technology_20170131/CEO/012-JohnMorici.mp3,Align Technology_20170131/sent_token/012.txt
013,Align Technology_20170131/CEO/013-JohnMorici.mp3,Align Technology_20170131/sent_token/013.txt
014,Align Technology_20170131/CEO/014-JohnMorici.mp3,Align Technology_20170131/sent_token/014.txt
015,Align Technology_20170131/CEO/015-JohnMorici.mp3,Align Technology_20170131/sent_token/015.txt
016,Align Technology_20170131/CEO/016-JohnMorici.mp3,Align Technology_20170131/sent_token/016.txt
017,Align Technology_20170131/CEO/017-JohnMorici.mp3,Align Technology_20170131/sent_token/017.txt
018,Align Technology_20170131/CEO/018-JohnMorici.mp3,Align Technology_20170131/sent_token/018.txt
019,Align Technology_20170131/CEO/019-JohnMorici.mp3,Align Technology_20170131/sent_token/019.txt
020,Align Technology_20170131/CEO/020-JohnMorici.mp3,Align Technology_20170131/sent_token/020.txt
021,Align Technology_20170131/CEO/021-JohnMorici.mp3,Align Technology_20170131/sent_token/021.txt
022,Align Technology_20170131/CEO/022-JohnMorici.mp3,Align Technology_20170131/sent_token/022.txt
023,Align Technology_20170131/CEO/023-JohnMorici.mp3,Align Technology_20170131/sent_token/023.txt
024,Align Technology_20170131/CEO/024-JohnMorici.mp3,Align Technology_20170131/sent_token/024.txt
025,Align Technology_20170131/CEO/025-JohnMorici.mp3,Align Technology_20170131/sent_token/025.txt
026,Align Technology_20170131/CEO/026-JohnMorici.mp3,Align Technology_20170131/sent_token/026.txt
027,Align Technology_20170131/CEO/027-JohnMorici.mp3,Align Technology_20170131/sent_token/027.txt
028,Align Technology_20170131/CEO/028-JohnMorici.mp3,Align Technology_20170131/sent_token/028.txt
029,Align Technology_20170131/CEO/029-JohnMorici.mp3,Align Technology_20170131/sent_token/029.txt
030,Align Technology_20170131/CEO/030-JohnMorici.mp3,Align Technology_20170131/sent_token/030.txt
031,Align Technology_20170131/CEO/031-JohnMorici.mp3,Align Technology_20170131/sent_token/031.txt
032,Align Technology_20170131/CEO/032-JohnMorici.mp3,Align Technology_20170131/sent_token/032.txt
033,Align Technology_20170131/CEO/033-JohnMorici.mp3,Align Technology_20170131/sent_token/033.txt
034,Align Technology_20170131/CEO/034-JohnMorici.mp3,Align Technology_20170131/sent_token/034.txt
035,Align Technology_20170131/CEO/035-JohnMorici.mp3,Align Technology_20170131/sent_token/035.txt
036,Align Technology_20170131/CEO/036-JohnMorici.mp3,Align Technology_20170131/sent_token/036.txt
037,Align Technology_20170131/CEO/037-JohnMorici.mp3,Align Technology_20170131/sent_token/037.txt
038,Align Technology_20170131/CEO/038-JohnMorici.mp3,Align Technology_20170131/sent_token/038.txt
039,Align Technology_20170131/CEO/039-JohnMorici.mp3,Align Technology_20170131/sent_token/039.txt
040,Align Technology_20170131/CEO/040-JohnMorici.mp3,Align Technology_20170131/sent_token/040.txt
041,Align Technology_20170131/CEO/041-JohnMorici.mp3,Align Technology_20170131/sent_token/041.txt
042,Align Technology_20170131/CEO/042-JohnMorici.mp3,Align Technology_20170131/sent_token/042.txt
043,Align Technology_20170131/CEO/043-JohnMorici.mp3,Align Technology_20170131/sent_token/043.txt
044,Align Technology_20170131/CEO/044-JohnMorici.mp3,Align Technology_20170131/sent_token/044.txt
045,Align Technology_20170131/CEO/045-JohnMorici.mp3,Align Technology_20170131/sent_token/045.txt
046,Align Technology_20170131/CEO/046-JohnMorici.mp3,Align Technology_20170131/sent_token/046.txt
047,Align Technology_20170131/CEO/047-JohnMorici.mp3,Align Technology_20170131/sent_token/047.txt
048,Align Technology_20170131/CEO/048-JohnMorici.mp3,Align Technology_20170131/sent_token/048.txt
049,Align Technology_20170131/CEO/049-JohnMorici.mp3,Align Technology_20170131/sent_token/049.txt
050,Align Technology_20170131/CEO/050-JohnMorici.mp3,Align Technology_20170131/sent_token/050.txt
051,Align Technology_20170131/CEO/051-JohnMorici.mp3,Align Technology_20170131/sent_token/051.txt
052,Align Technology_20170131/CEO/052-JohnMorici.mp3,Align Technology_20170131/sent_token/052.txt
053,Align Technology_20170131/CEO/053-JohnMorici.mp3,Align Technology_20170131/sent_token/053.txt
054,Align Technology_20170131/CEO/054-JohnMorici.mp3,Align Technology_20170131/sent_token/054.txt
055,Align Technology_20170131/CEO/055-JohnMorici.mp3,Align Technology_20170131/sent_token/055.txt
056,Align Technology_20170131/CEO/056-JohnMorici.mp3,Align Technology_20170131/sent_token/056.txt
057,Align Technology_20170131/CEO/057-JohnMorici.mp3,Align Technology_20170131/sent_token/057.txt
058,Align Technology_20170131/CEO/058-JohnMorici.mp3,Align Technology_20170131/sent_token/058.txt
