filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.005,-0.0021,1.9119,4.4435,0.9535,2.2207
002.wav,-0.064,-0.0274,0.1407,3.296,0.0383,1.6343
003.wav,-0.0384,-0.0165,1.6926,4.2032,0.8271,2.0934
004.wav,-0.0224,-0.0096,-0.0311,3.3266,-0.0267,1.6585
005.wav,-0.0976,-0.0418,0.2317,3.4452,0.067,1.7017
006.wav,-0.0232,-0.0099,0.5394,3.7529,0.2581,1.8715
007.wav,-0.1083,-0.0464,0.2467,3.3744,0.0692,1.664
008.wav,-0.182,-0.078,0.179,3.2894,-0.0015,1.6057
009.wav,-0.0054,-0.0023,0.2456,3.3583,0.1201,1.678
010.wav,-0.0358,-0.0153,0.4529,3.6018,0.2086,1.7932
011.wav,-0.0752,-0.0322,-0.0835,3.1498,-0.0793,1.5588
012.wav,-0.0304,-0.013,1.7987,4.3612,0.8841,2.1741
013.wav,-0.0013,-0.0005,0.1411,3.3148,0.0699,1.6571
014.wav,-0.0824,-0.0353,0.1447,3.2873,0.0311,1.626
015.wav,-0.1129,-0.0484,1.1312,3.9239,0.5092,1.9377
016.wav,-0.0907,-0.0389,0.3686,3.3893,0.1389,1.6752
017.wav,-0.0205,-0.0088,0.5364,3.5364,0.258,1.7638
018.wav,-0.0565,-0.0242,0.0725,3.1459,0.008,1.5608
019.wav,-0.0439,-0.0188,1.2615,4.0416,0.6088,2.0114
020.wav,-0.1179,-0.0505,0.4654,3.4704,0.1737,1.7099
021.wav,-0.0339,-0.0145,0.3883,3.4393,0.1772,1.7124
022.wav,-0.0481,-0.0206,1.633,4.2466,0.7924,2.113
023.wav,-0.0169,-0.0072,0.9918,3.9323,0.4875,1.9625
024.wav,-0.004,-0.0017,-0.1393,3.134,-0.0717,1.5661
025.wav,-0.0407,-0.0175,0.9745,3.8326,0.4669,1.9076
026.wav,-0.0109,-0.0047,0.3659,3.4398,0.1775,1.7176
027.wav,-0.0399,-0.0171,1.0056,3.8643,0.4829,1.9236
028.wav,-0.0199,-0.0085,1.8478,4.3928,0.914,2.1921
029.wav,-0.0262,-0.0112,1.265,4.0652,0.6194,2.027
030.wav,-0.0475,-0.0203,0.6919,3.5936,0.3222,1.7867
031.wav,-0.1446,-0.062,1.5806,4.2364,0.718,2.0872
032.wav,-0.0353,-0.0151,0.835,3.6526,0.3998,1.8187
033.wav,-0.1412,-0.0605,0.595,3.5534,0.2269,1.7464
034.wav,-0.0269,-0.0115,0.7326,3.6617,0.3529,1.8251
035.wav,-0.0794,-0.034,0.5611,3.5808,0.2409,1.7734
036.wav,-0.02,-0.0086,0.1998,3.3019,0.0899,1.6467
037.wav,-0.0781,-0.0335,0.5401,3.5301,0.231,1.7483
038.wav,-0.0322,-0.0138,0.0238,3.2388,-0.0042,1.6125
039.wav,-0.0508,-0.0218,1.6257,4.1984,0.7875,2.0883
040.wav,-0.0386,-0.0165,0.6818,3.7228,0.3216,1.8531
041.wav,-0.0126,-0.0054,0.9257,3.7776,0.4565,1.8861
042.wav,-0.1039,-0.0445,-0.0349,3.388,-0.0694,1.6717
043.wav,-0.0291,-0.0125,1.4112,4.1123,0.6911,2.0499
044.wav,-0.0355,-0.0152,0.2266,3.3406,0.0956,1.6627
045.wav,-0.0527,-0.0226,1.088,3.9909,0.5176,1.9841
046.wav,-0.0401,-0.0172,0.7289,3.5985,0.3444,1.7906
047.wav,-0.1198,-0.0513,0.1841,3.2767,0.0322,1.6127
048.wav,-0.0296,-0.0127,0.2664,3.367,0.1184,1.6771
049.wav,-0.076,-0.0326,0.2319,3.3391,0.078,1.6533
050.wav,-0.0614,-0.0263,0.296,3.3975,0.1173,1.6856
051.wav,-0.0445,-0.0191,0.0263,3.3719,-0.0091,1.6764
052.wav,-0.0965,-0.0414,0.333,3.4098,0.1182,1.6842
053.wav,-0.0197,-0.0085,0.2637,3.351,0.122,1.6713
054.wav,-0.0615,-0.0264,0.7282,3.6634,0.3333,1.8185
055.wav,-0.0424,-0.0182,-0.2612,2.8633,-0.1518,1.4226
056.wav,-0.0354,-0.0152,0.2298,3.5929,0.0972,1.7889
057.wav,-0.0524,-0.0225,0.3008,3.2434,0.1242,1.6105
058.wav,-0.0066,-0.0028,0.6293,3.6016,0.3113,1.7994
059.wav,-0.058,-0.0248,0.326,3.4508,0.134,1.713
060.wav,-0.412,-0.1766,0.4813,3.4354,0.0347,1.6294
061.wav,-0.2171,-0.0931,0.1145,3.1405,-0.0513,1.5237
062.wav,-0.0429,-0.0184,0.1139,3.2718,0.0355,1.6267
063.wav,-0.049,-0.021,0.2015,3.2511,0.0763,1.615
064.wav,-0.0847,-0.0363,0.7646,3.7035,0.34,1.8336
065.wav,-0.039,-0.0167,0.6326,3.6101,0.2968,1.7967
066.wav,-0.0168,-0.0072,0.344,3.5991,0.1636,1.7959
067.wav,-0.1274,-0.0546,0.4277,3.4837,0.1502,1.7146
068.wav,-0.1146,-0.0491,-0.3266,3.4998,-0.2206,1.7254
069.wav,-0.0206,-0.0088,0.7155,3.8873,0.3474,1.9392
070.wav,-0.0521,-0.0223,1.5595,4.2212,0.7537,2.0994
071.wav,-0.2024,-0.0867,-0.6339,3.4425,-0.4182,1.6779
072.wav,-0.0296,-0.0127,0.8923,3.693,0.4314,1.8402
073.wav,-0.0073,-0.0031,1.2971,4.0119,0.6449,2.0044
074.wav,-0.1438,-0.0616,0.6484,3.6311,0.2523,1.7847
075.wav,-0.0939,-0.0402,1.5176,4.1731,0.7119,2.0664
076.wav,-0.0907,-0.0389,1.7577,4.319,0.8335,2.14
077.wav,-0.0445,-0.0191,1.2807,4.0039,0.6181,1.9924
078.wav,-0.0249,-0.0107,0.8239,3.8135,0.3995,1.9014
079.wav,-0.0038,-0.0016,1.5287,4.1905,0.7624,2.0944
080.wav,-0.0007,-0.0003,1.6052,4.242,0.8023,2.1209
081.wav,-0.094,-0.0403,0.2281,3.343,0.0671,1.6514
082.wav,-0.0421,-0.018,0.1904,3.333,0.0742,1.6575
083.wav,-0.0602,-0.0258,1.749,4.3248,0.8444,2.1495
084.wav,-0.0875,-0.0375,0.0962,3.346,0.0044,1.6543
085.wav,-0.0276,-0.0118,0.8971,3.7677,0.4347,1.8779
086.wav,-0.0458,-0.0196,0.2502,3.3387,0.1022,1.6595
087.wav,-0.0479,-0.0205,0.3771,3.4409,0.1646,1.7102
088.wav,-0.1169,-0.0501,0.2123,3.2827,0.0477,1.6163
089.wav,-0.0401,-0.0172,1.7001,4.2818,0.83,2.1323
090.wav,-0.0685,-0.0294,0.7595,3.6713,0.3455,1.821
091.wav,-0.0576,-0.0247,0.1396,3.2477,0.041,1.6115
092.wav,-0.0072,-0.0031,-0.3122,3.8799,-0.1597,1.9384
093.wav,-0.0268,-0.0115,1.278,3.9991,0.6256,1.9938
094.wav,-0.018,-0.0077,0.7154,3.6517,0.3487,1.822
095.wav,-0.0944,-0.0405,1.6628,4.2933,0.7842,2.1264
096.wav,-0.0932,-0.04,0.7838,3.704,0.3453,1.832
097.wav,-0.0122,-0.0052,0.4833,3.494,0.2356,1.7444
098.wav,-0.0896,-0.0384,1.2257,3.9761,0.568,1.9688
099.wav,-0.0515,-0.0221,0.4648,3.5608,0.2066,1.7694
100.wav,-0.0559,-0.024,-0.0364,3.2639,-0.0462,1.6199
101.wav,-0.1218,-0.0522,-0.0383,3.2567,-0.08,1.6023
102.wav,-0.1011,-0.0433,0.7598,3.7588,0.3294,1.8577
103.wav,-0.0989,-0.0424,0.2791,3.3642,0.0901,1.6609
104.wav,-0.0082,-0.0035,0.0421,3.5962,0.0169,1.7963
105.wav,-0.0075,-0.0032,0.5419,3.5263,0.2672,1.7615
106.wav,-0.1742,-0.0747,0.2837,3.3907,0.0547,1.658
107.wav,-0.0199,-0.0085,0.8776,3.7499,0.4288,1.8707
108.wav,-0.02,-0.0086,0.2851,3.3155,0.1325,1.6535
109.wav,-0.1015,-0.0435,0.5756,3.6513,0.2371,1.8039
110.wav,-0.0285,-0.0122,0.4466,3.5569,0.209,1.7723
111.wav,-0.0436,-0.0187,1.3498,4.0829,0.6531,2.0321
112.wav,-0.0382,-0.0164,0.4379,3.5423,0.1998,1.7629
113.wav,-0.0243,-0.0104,0.3259,3.4632,0.1508,1.7264
114.wav,-0.0559,-0.024,0.3567,3.4183,0.1504,1.6972
115.wav,-0.0096,-0.0041,0.2438,3.3466,0.1171,1.6713
116.wav,-0.0467,-0.02,0.3626,3.4215,0.158,1.7008
117.wav,-0.0269,-0.0115,0.7256,3.5441,0.3493,1.7663
118.wav,-0.0829,-0.0355,0.2814,3.4147,0.0992,1.6896
119.wav,-0.0505,-0.0216,0.6413,3.6007,0.2954,1.7895
120.wav,-0.006,-0.0026,0.7939,3.713,0.394,1.8552
